0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-PEMD-theta_E,1-galaxy-mass-0-PEMD-gamma,1-galaxy-mass-0-PEMD-q,1-galaxy-mass-0-PEMD-phi,1-galaxy-mass-0-PEMD-center_x,1-galaxy-mass-0-PEMD-center_y,2-galaxy-light-0-IrregularGrid-lambda,probability_weights
0.031214,50.099853,1.506690,1.887102,0.716838,30.043513,-0.094376,-0.059482,0.919387,13766.3
0.020257,76.176453,1.507250,1.830011,0.686898,12.437484,-0.052660,-0.063479,152.701441,13766.7
0.031499,66.904815,1.568872,1.997059,0.693776,5.167006,-0.198922,0.016495,217.735747,13767.4
0.023569,51.711000,1.618360,2.089582,0.989725,41.682268,-0.099164,-0.007573,2.312098,13769.1
0.024801,75.854094,1.578020,1.947517,0.736042,44.053399,-0.181850,-0.064611,161.220494,13774.2
0.025260,86.791424,1.585666,1.953852,0.705996,3.263098,-0.062463,0.079965,5.167253,13783.5
0.035072,47.432184,1.623576,1.913004,0.982374,45.314494,-0.066348,0.096842,1.996636,13784.4
0.021606,7.247511,1.523923,1.906709,0.794939,0.192095,0.013147,0.114073,25.973645,13787.6
0.016334,23.742371,1.587677,2.129973,0.738848,27.564473,-0.155290,0.191630,1.360131,13790.2
0.011312,72.979947,1.525912,1.992087,0.750973,11.118718,-0.098149,-0.179238,47.163927,13790.7
0.008271,66.866659,1.543795,1.891869,0.738175,25.273920,-0.123504,-0.003756,0.750739,13794.2
0.028045,53.332075,1.625200,2.056566,0.928953,78.664508,-0.080606,-0.146520,6.163534,13798.5
0.026114,43.420482,1.534084,1.823468,0.782185,7.601215,0.086006,-0.003044,171.165167,13800.2
0.022360,44.344184,1.541627,2.195200,0.668257,16.595235,-0.019104,-0.141204,1.212145,13802.3
0.028261,79.408574,1.611324,2.179543,0.705854,89.002097,-0.068022,-0.083744,8.514128,13803.7
0.015926,61.674185,1.544913,2.036825,0.774492,53.125876,-0.019012,-0.185167,9.617797,13805
0.020238,68.794788,1.523608,2.112652,0.949721,13.045503,0.102552,-0.152381,65.651842,13805.2
0.028413,85.813104,1.569988,1.854854,0.772541,59.777427,-0.049551,-0.132635,12.521188,13807.5
0.028035,70.356640,1.558900,2.125438,0.750763,55.086567,0.131207,0.027011,16.870480,13808.4
0.017137,33.779513,1.605545,2.013310,0.728865,11.119930,-0.069705,-0.043807,0.485498,13810.3
0.025830,60.659900,1.646837,2.118310,0.825901,24.983924,-0.051028,-0.122417,28.441233,13810.5
0.026302,78.397067,1.551624,1.946484,0.786844,36.336941,0.134331,-0.095956,4.310203,13811.4
0.007200,81.976416,1.557104,2.073936,0.824299,1.116294,-0.073055,-0.066473,0.788651,13813.5
0.013007,68.726723,1.608983,2.061047,0.802369,20.466624,-0.143351,-0.110157,2.613045,13814
0.025957,69.846349,1.457248,1.940391,0.682887,34.175803,-0.029920,-0.093592,45.870609,13814.9
0.032879,53.355567,1.589596,2.138325,0.866376,42.388900,-0.014259,0.089525,3.235308,13815
0.037050,39.047116,1.559096,2.122336,0.757453,39.344986,0.031329,0.197083,170.794488,13816.7
0.029475,78.479543,1.562349,2.185221,0.654581,11.721350,-0.087409,-0.126403,2.604263,13819.3
0.016808,60.862713,1.552437,2.020923,0.841704,37.892531,0.114887,-0.050920,4.029693,13819.5
0.031421,16.906285,1.510483,1.935633,0.771069,13.784862,-0.150007,0.108262,42.270255,13820.4
0.030810,60.401869,1.519491,1.956068,0.650240,21.065768,-0.085122,-0.087571,1.723548,13824.1
0.025003,8.504447,1.531047,2.167578,0.738301,29.763557,-0.014807,-0.143748,67.838492,13827.3
0.013404,71.197405,1.564942,2.176067,0.788959,44.478741,-0.077846,-0.102435,3.496084,13830
0.018034,79.757246,1.555625,1.974454,0.849149,81.064238,-0.038903,-0.191720,7.841017,13830.3
0.011986,33.771736,1.579256,2.019032,0.772785,41.967577,-0.096564,0.074093,8.109390,13831.2
0.038493,63.822250,1.586777,2.135767,0.719226,29.467684,-0.115179,0.027109,0.768985,13831.7
0.027874,66.131149,1.541803,2.117805,0.649664,23.868719,-0.126027,-0.133866,26.749060,13832.1
0.037348,47.821687,1.589743,1.992519,0.964336,36.965061,-0.031560,0.013134,38.050646,13832.6
0.018255,37.462158,1.603678,2.081538,0.862539,22.529955,0.080587,0.097294,3.924985,13835.1
0.035929,77.773053,1.543311,1.905882,0.671213,48.948978,-0.121708,0.092059,4.906482,13835.8
0.027163,7.336240,1.613609,1.896258,0.683560,25.820646,-0.107449,0.062074,26.418595,13836.1
0.028566,66.859149,1.571811,1.902021,0.827476,61.623282,-0.021285,-0.097949,53.247413,13836.1
0.034046,38.069242,1.586203,2.005878,0.937767,19.897099,-0.104783,-0.108167,69.910170,13836.4
0.023104,87.040330,1.480859,1.864654,0.795772,32.000700,-0.011264,-0.118044,7.461576,13837.6
0.025910,70.061195,1.536689,1.868553,0.796573,50.346759,-0.126648,0.096211,7.632050,13841.8
0.032667,73.166690,1.646780,2.039093,0.942498,56.952716,-0.048134,-0.105179,279.264801,13843
0.031664,59.691616,1.540025,2.050816,0.843398,61.878477,-0.124448,-0.198201,80.898869,13844.5
0.027383,37.127402,1.527364,1.971325,0.743337,3.852765,0.006162,-0.059520,28.557461,13845.1
0.021200,81.610970,1.579487,2.001063,0.829275,16.905194,-0.137455,-0.165742,26.825594,13845.3
0.019069,28.005007,1.514176,1.923771,0.689269,36.808815,0.019928,-0.011509,4.493370,13847.5
0.019838,56.755790,1.605182,2.097058,0.869314,60.383494,-0.165635,0.057163,130.601546,13847.6
0.023982,53.147377,1.568489,2.086741,0.658055,41.821210,0.089844,-0.070908,9.105768,13851.3
0.022332,31.256923,1.606792,2.059445,0.867239,14.470665,-0.053601,0.143866,2.487204,13854
0.006307,76.020217,1.587200,2.066306,0.894104,55.098497,-0.048505,-0.016427,29.411089,13855.1
0.029310,70.555514,1.500080,2.049901,0.787237,34.399798,0.048518,-0.034066,160.455216,13856.1
0.036295,74.197166,1.548701,1.884752,0.641010,43.691907,0.016078,0.043821,39.687327,13857.2
0.009901,59.259316,1.539774,2.056424,0.725239,12.076173,-0.029860,0.107367,0.837958,13857.6
0.029660,61.249655,1.588961,1.827134,0.670913,26.898064,-0.051193,0.053028,8.810954,13860.2
0.022374,61.277123,1.609721,1.837760,0.864894,57.655927,-0.102863,0.045489,29.076150,13860.7
0.009542,44.760196,1.580905,1.991904,0.643681,16.095184,0.009970,-0.127417,114.570637,13861
0.009017,85.910356,1.573319,2.019985,0.658785,12.714403,-0.101486,-0.080810,5.318934,13861.7
0.027947,50.438576,1.573594,1.882706,0.948095,32.106637,0.136855,0.015069,26.641625,13863.5
0.021357,55.704732,1.547717,1.896474,0.733494,22.606177,-0.180191,-0.037478,144.058903,13865.1
0.036120,46.397933,1.618157,2.029031,0.945913,32.227998,-0.082768,-0.022471,76.401077,13866.9
0.013770,52.819257,1.547369,2.167779,0.862966,3.367234,-0.145422,0.096909,12.163898,13867.5
0.008186,71.010456,1.483135,2.138919,0.723538,25.832183,-0.081647,-0.052430,29.533875,13869.8
0.016716,83.159000,1.598400,2.141305,0.748930,46.433481,-0.066833,0.000287,22.620851,13870.6
0.005606,33.712572,1.586650,1.914571,0.677129,3.714280,0.044628,0.129922,20.912523,13870.7
0.024294,65.601273,1.587360,2.056898,0.778395,41.084554,-0.034989,0.157428,2.987538,13871.1
0.027501,52.181196,1.612733,1.916760,0.629990,27.054428,-0.048757,0.129629,56.985055,13872
0.008392,59.923571,1.578252,2.060090,0.651973,19.188664,-0.145286,-0.058376,9.731749,13872.3
0.021512,34.509229,1.519119,2.080613,0.713781,9.545761,-0.104927,-0.072471,146.738106,13873
0.037055,44.930899,1.585975,1.983859,0.856407,43.375981,-0.072107,-0.048405,233.620498,13875.5
0.031589,50.326996,1.605065,2.116479,0.907420,33.772354,-0.020471,-0.199400,87.780345,13876.1
0.023609,77.596597,1.498515,2.132324,0.742838,30.813624,-0.005034,-0.197296,14.605221,13876.6
0.021791,44.818086,1.515255,2.086371,0.630864,16.291574,-0.135557,-0.061861,158.041141,13876.8
0.024248,70.572004,1.583572,2.140643,0.888625,83.190118,-0.114523,-0.064986,20.515948,13878
0.023767,22.140303,1.633169,2.067649,0.787707,10.785152,-0.180789,0.199215,104.887786,13879.3
0.032510,61.041509,1.553708,2.076410,0.781716,44.385238,-0.028561,-0.113814,2.692993,13879.5
0.032068,67.587461,1.635483,2.153398,0.945814,44.442036,-0.117353,-0.077184,36.765959,13881.6
0.006697,34.684928,1.522949,2.094175,0.707949,4.488141,-0.121769,0.090766,5.106043,13882
0.036112,68.571221,1.580268,2.150190,0.601983,38.987929,0.071123,0.084584,14.204684,13884.1
0.018456,55.541224,1.618685,1.920995,0.919164,48.191470,-0.167952,0.146295,29.662967,13886.5
0.013725,43.225583,1.592714,2.059543,0.751126,36.355761,0.059000,0.008931,26.598522,13887.9
0.019068,59.731464,1.589790,1.903400,0.854728,45.353016,-0.069406,-0.109672,5.037726,13888.4
0.012855,54.609305,1.627296,1.934188,0.900619,36.260305,-0.098141,0.068236,15.681001,13889.6
0.038785,49.213988,1.605042,2.197385,0.900354,27.469711,-0.194512,0.036910,65.739032,13889.9
0.019215,71.197906,1.605401,2.015015,0.641620,27.101222,-0.025988,-0.030224,48.728510,13890
0.009484,56.324757,1.558965,2.172700,0.912155,27.785956,-0.149962,-0.078107,13.450354,13891.6
0.033977,63.477293,1.593186,1.989791,0.845425,45.201130,-0.147998,-0.147839,316.983161,13891.9
0.039569,68.111727,1.547030,2.035998,0.642066,27.910716,0.059978,-0.087118,467.254301,13892.6
0.020452,71.192420,1.530824,2.116249,0.880604,29.348788,-0.192687,0.113808,47.194772,13893.6
0.021979,46.087449,1.609171,1.918454,0.731460,4.540975,-0.109691,0.198959,529.099040,13895.5
0.034149,87.721474,1.564085,1.936233,0.836062,14.290008,-0.136705,-0.069432,7.464262,13897.8
0.038050,81.633918,1.483575,2.187653,0.771802,18.551805,-0.093983,0.025112,34.264248,13902.1
0.006799,73.370254,1.602012,2.156333,0.969178,3.968284,-0.145077,-0.139254,21.607786,13904.8
0.035185,59.403911,1.577306,2.102109,0.803957,10.095689,-0.147665,-0.119192,44.511071,13906.4
0.016556,78.501072,1.600122,2.114133,0.855965,15.945999,-0.180627,-0.069588,289.771214,13907
0.032311,67.384238,1.553830,1.901481,0.673726,23.554457,-0.017907,-0.095437,27.197518,13908.1
0.031803,86.856571,1.538998,2.187555,0.811404,14.813435,-0.091891,-0.041376,1.855100,13908.5
0.029318,28.823324,1.572505,2.157350,0.656868,7.210417,-0.125444,-0.130828,13.723889,13910.8
0.017434,55.796866,1.553925,2.039873,0.690256,35.116250,-0.001220,-0.106306,52.636432,13911.7
0.027310,39.774295,1.565551,1.922274,0.736548,28.893759,-0.026061,0.010583,0.952195,13912.7
0.026751,12.683232,1.625920,2.039911,0.763092,16.233541,-0.058878,-0.009583,3.027576,13912.7
0.029302,56.175020,1.549387,2.112041,0.841522,31.445859,-0.003975,0.077357,5.595504,13912.9
0.011712,79.126982,1.633164,1.978483,0.901898,29.603578,-0.030275,-0.018239,24.654902,13914.5
0.030949,66.553096,1.599764,2.040635,0.694844,32.653290,-0.175283,0.117698,10.042573,13915.8
0.006881,69.059841,1.525986,2.124897,0.778887,27.385027,-0.090621,-0.089489,177.964340,13919.3
0.005770,17.453045,1.558367,2.119101,0.844976,20.025117,0.011286,-0.035219,5.459473,13920.2
0.022463,80.250584,1.615114,2.190471,0.968477,50.501739,-0.094448,0.106292,15.527361,13922.2
0.022492,73.769309,1.570601,2.016330,0.751492,42.418978,0.034076,0.062052,8.483444,13922.8
0.022183,64.485134,1.590820,1.944350,0.950022,62.591602,-0.141484,-0.015534,17.368525,13923.2
0.019598,9.734968,1.550311,2.008781,0.732970,20.398405,-0.131767,-0.029232,6.051567,13923.8
0.012869,67.070389,1.581297,2.107820,0.785293,30.506877,-0.089723,-0.112914,60.645388,13923.9
0.008111,42.428898,1.514314,2.080674,0.771133,25.755897,-0.003129,-0.164775,23.792645,13924.9
0.023537,50.433164,1.590004,1.815197,0.949334,12.997588,0.043608,-0.099599,10.317812,13925.7
0.017487,75.056560,1.549305,1.834925,0.718278,34.848156,-0.096218,0.008602,181.873826,13926.1
0.009216,61.014328,1.526656,2.099765,0.816286,21.752195,-0.107532,0.113986,4.890538,13928.3
0.013316,68.126993,1.586344,2.180823,0.895292,54.000896,-0.179266,-0.086515,53.056647,13928.7
0.014863,61.464531,1.579527,1.862803,0.828126,35.691961,-0.050661,-0.110764,26.651298,13929.7
0.029130,68.237844,1.606550,1.937126,0.830439,15.599861,-0.064687,-0.058134,1.366645,13931.1
0.011210,73.328807,1.520893,1.961773,0.790408,9.140172,-0.079361,0.024638,2.775906,13932.7
0.027914,19.951333,1.606250,1.993887,0.750054,9.848732,0.048879,0.129002,4.216251,13932.8
0.005090,44.919860,1.577953,1.898397,0.888585,26.701512,-0.041248,-0.182398,14.564313,13933.9
0.021659,80.830678,1.554876,1.969428,0.961831,20.025773,-0.053347,-0.156752,12.541646,13934.6
0.018876,9.211609,1.594345,2.072162,0.617937,28.073783,-0.077092,0.092747,270.274599,13935.2
0.012708,69.118979,1.536414,2.118362,0.818144,27.919596,-0.079350,-0.116665,21.285510,13935.3
0.032282,10.577357,1.584410,1.985251,0.774244,3.878073,-0.174883,0.123143,8.413680,13935.9
0.025297,11.217831,1.601808,1.979963,0.712653,14.152596,0.013428,0.176652,3.420332,13936.7
0.015835,32.397317,1.620934,1.942161,0.873866,20.954086,-0.116890,0.163476,5.377889,13936.8
0.008515,29.836968,1.568937,2.064829,0.872944,2.815413,-0.011035,0.033495,8.690356,13937.8
0.035254,58.535755,1.602663,1.905426,0.876969,10.853276,-0.143804,-0.026421,2.310235,13937.9
0.030547,28.367976,1.573335,1.941803,0.765179,1.194677,-0.123907,0.125943,693.628864,13939.1
0.014171,77.414820,1.597614,1.938889,0.749037,12.496837,-0.070624,0.070668,1.773318,13939.7
0.024317,64.498636,1.602141,2.040094,0.962146,25.994752,-0.150321,0.078554,9.117456,13940.7
0.007749,67.723754,1.551943,2.168746,0.864734,4.184001,-0.113296,0.133406,25.671384,13940.9
0.018262,47.258496,1.557503,2.022190,0.833110,35.510745,-0.067126,-0.029011,20.376066,13941.5
0.018981,87.031273,1.553304,2.095258,0.854339,32.776052,-0.166541,0.032279,7.503126,13942.4
0.026683,72.359604,1.574166,1.912944,0.906928,57.571002,0.061014,-0.075883,31.433342,13942.7
0.012801,38.234867,1.597840,1.860343,0.949493,15.146944,-0.129975,0.109906,93.698168,13943.7
0.021390,75.601730,1.509250,1.929684,0.812504,12.732175,-0.024533,0.101950,22.206802,13944.3
0.019085,62.705458,1.596704,1.927369,0.959074,52.598550,-0.091266,-0.022636,26.122361,13944.5
0.030226,77.759203,1.598875,2.063531,0.923730,11.576133,-0.139903,-0.044765,3.901583,13946.1
0.019118,75.915943,1.614227,1.965819,0.921342,32.063384,-0.073393,-0.097390,5.601436,13946.7
0.031156,4.431211,1.560224,1.995295,0.756906,6.281347,0.012401,0.088117,3.698451,13947
0.028850,61.786383,1.562204,2.034481,0.837574,39.896314,-0.058338,-0.104388,7.134749,13947.5
0.015129,43.967249,1.620084,2.109048,0.881281,7.059761,-0.069621,0.073998,10.938469,13948.8
0.005493,46.606925,1.610737,1.950758,0.846673,25.910883,-0.154513,0.110425,12.328084,13949.3
0.022247,59.291720,1.616864,2.091235,0.918956,10.840937,-0.135398,-0.093663,132.338049,13950.5
0.005873,70.171656,1.567090,1.993884,0.870365,22.030031,-0.184444,-0.019408,201.934163,13950.9
0.025132,60.025646,1.605814,2.178759,0.931279,2.017397,-0.135458,0.100597,68.250708,13952
0.029677,84.136760,1.548330,1.982416,0.910597,0.735171,-0.161864,0.172009,19.947440,13952.5
0.024138,88.221437,1.560939,2.121446,0.751013,37.516112,-0.124806,0.191825,48.103855,13952.6
0.037327,73.973638,1.539336,1.922057,0.906110,35.477028,-0.102259,0.152437,6.851071,13952.9
0.013364,66.377131,1.612151,2.138765,0.847668,19.536901,-0.079438,-0.016723,3.395134,13954.1
0.031256,69.151441,1.611581,1.951756,0.924490,64.025620,-0.006140,0.011618,16.561329,13954.6
0.013420,64.466055,1.583360,2.159066,0.866349,33.148045,-0.096651,-0.065495,260.572338,13954.9
0.022526,74.732343,1.576676,2.035886,0.980279,49.538247,-0.146098,0.116704,36.323464,13956
0.006021,77.636750,1.532400,2.134875,0.735852,3.700589,-0.024142,-0.045168,7.258081,13956.9
0.022205,82.543788,1.583397,1.965233,0.934297,65.970902,-0.074309,0.050657,33.287970,13959.5
0.030359,43.511119,1.564740,2.031304,0.833525,23.198206,-0.134907,0.168026,12.897950,13959.7
0.029577,52.161850,1.561796,1.995144,0.719027,36.855344,-0.035146,-0.086943,24.876590,13959.7
0.024940,34.679921,1.526806,1.953660,0.732062,29.057934,-0.150394,0.132578,62.295365,13959.8
0.016361,61.789368,1.593608,1.865025,0.975433,28.319093,-0.017695,0.063454,21.590876,13959.8
0.013392,60.268693,1.626454,1.974314,0.923107,11.938329,-0.080884,-0.127204,30.204368,13960
0.022787,58.687878,1.563843,2.013025,0.753563,29.710854,-0.178257,0.126025,673.190640,13960.4
0.028745,75.393916,1.578037,2.195823,0.834665,8.916456,-0.116158,-0.105291,13.888462,13960.7
0.027466,2.331738,1.582466,2.082381,0.754803,20.817714,-0.009119,0.010809,11.618425,13961.9
0.006982,68.956471,1.627218,2.153786,0.887370,13.008925,-0.075467,0.029352,63.505469,13964
0.009036,82.122142,1.574510,2.020628,0.924215,21.791592,0.034047,-0.057535,7.910888,13964.3
0.017748,67.639599,1.549184,1.868743,0.708984,23.657741,-0.112431,0.020015,5.499103,13964.6
0.009367,89.800332,1.529306,2.153798,0.832916,14.719652,-0.046106,-0.129174,24.843131,13964.8
0.021184,19.003700,1.570692,1.904289,0.820097,21.728873,-0.174188,0.116079,65.864443,13966.3
0.030641,42.548500,1.566839,1.977563,0.775495,23.047219,-0.081170,-0.149391,10.650084,13966.9
0.005979,48.347115,1.566810,1.817092,0.807752,7.424673,-0.032416,-0.042776,1.825599,13966.9
0.027284,63.226526,1.587884,1.818484,0.951711,39.107386,0.081586,-0.067768,8.437512,13968.4
0.009472,49.252906,1.626525,1.966315,0.903693,16.482172,-0.081797,0.174351,53.336552,13968.4
0.017186,73.859530,1.589254,2.102619,0.913218,40.579102,-0.124251,0.115481,164.233096,13969
0.010732,14.203649,1.549813,2.198993,0.780629,16.513766,-0.113444,-0.040361,73.040953,13970.6
0.028940,81.936425,1.569679,2.105867,0.885542,52.275642,-0.197171,-0.007450,112.042013,13971.6
0.013426,61.846999,1.604054,2.027385,0.789212,34.178176,-0.065028,-0.007422,26.447071,13972
0.031988,54.261503,1.599018,2.085540,0.643109,20.733932,-0.021665,-0.102367,54.153738,13972
0.015074,77.079763,1.543159,1.962295,0.895883,8.874494,-0.116924,0.112464,19.888465,13972.3
0.025053,82.827808,1.524237,1.978334,0.746373,28.311122,-0.094770,-0.029729,4.375389,13972.9
0.016645,58.459748,1.591816,2.012995,0.858130,38.286704,-0.023594,0.019156,32.923643,13973.1
0.006100,63.654671,1.609018,2.118664,0.786080,2.339782,-0.089858,0.017644,1.718946,13974.7
0.022940,48.370349,1.570865,2.183528,0.828218,20.659873,-0.059228,0.011845,6.392914,13976
0.018400,60.040415,1.580120,2.010459,0.863286,30.979947,0.028502,-0.163257,8.175794,13976.2
0.033868,70.212762,1.555252,2.077831,0.768661,4.765141,-0.127600,0.002435,59.897334,13976.3
0.020235,77.296997,1.606656,2.121321,0.930603,23.489232,-0.194068,0.094115,26.779816,13977.9
0.015849,66.651411,1.652093,1.948187,0.834986,19.100285,-0.068213,0.053299,32.536434,13978.1
0.016543,51.890554,1.595548,2.045040,0.770480,13.104546,-0.147750,-0.037145,9.337941,13978.2
0.027513,70.640979,1.538012,2.025007,0.872678,31.478882,-0.064951,-0.078161,27.392172,13978.7
0.024304,42.344680,1.602439,2.136106,0.842881,19.199314,-0.090916,0.157329,219.339823,13979.3
0.024938,80.441767,1.618963,2.056436,0.966913,34.788190,-0.026392,0.157804,23.768353,13980.8
0.017741,77.187332,1.624364,2.052065,0.804512,16.073844,-0.165090,0.119441,54.177157,13981
0.029608,62.354037,1.579879,1.982997,0.842335,26.795866,-0.130335,-0.092901,20.143050,13982.5
0.013710,50.301108,1.599993,2.023995,0.836846,3.729692,-0.184679,0.027893,19.056889,13982.8
0.030853,53.793125,1.591093,2.110487,0.829757,32.163977,-0.143447,0.165754,50.018071,13983.1
0.029076,79.962808,1.592766,2.081096,0.880247,50.404105,-0.066138,-0.054605,40.991470,13983.6
0.023196,14.891183,1.605042,2.028760,0.758630,24.025229,-0.079175,0.112653,30.634116,13984.3
0.033016,86.586260,1.547580,2.111994,0.810446,30.694784,-0.183899,0.052845,17.259272,13984.6
0.014672,57.150214,1.591707,1.904758,0.931505,26.235365,-0.189732,0.095276,30.073608,13985.2
0.009865,62.274617,1.583149,2.153804,0.837928,17.313307,-0.185288,0.055134,20.333723,13986.5
0.019786,67.839850,1.591558,2.179141,0.882539,5.223058,0.008698,0.022307,8.418498,13986.6
0.018024,84.007366,1.597799,2.008165,0.887801,4.403532,-0.074134,-0.148748,39.609396,13988.3
0.014761,76.222446,1.626644,2.074106,0.905226,10.005852,-0.092292,0.074328,5.345532,13989.1
0.018647,88.121466,1.581029,2.113108,0.791700,26.821167,-0.152815,-0.011705,206.469692,13989.3
0.013654,41.221240,1.620940,2.132076,0.814217,6.285693,-0.103351,-0.078547,69.484823,13990.4
0.024821,75.457076,1.607685,1.990451,0.946527,50.945213,-0.063088,-0.074357,159.712779,13991.5
0.029260,65.048542,1.568223,1.938672,0.644256,31.350668,-0.093476,0.151410,32.529582,13991.8
0.033713,78.466332,1.558939,1.922757,0.873287,38.383759,-0.115526,-0.054404,7.567683,13992.1
0.006183,88.114008,1.535422,1.996437,0.844002,19.107957,-0.105358,-0.052673,52.029603,13993.2
0.008721,62.157621,1.553790,1.902606,0.733996,24.731193,-0.116388,0.197662,129.519264,13994.3
0.026526,69.409877,1.562764,1.912373,0.852310,31.313580,0.035523,-0.095369,6.648664,13995.7
0.014006,77.695614,1.600716,2.102821,0.821200,32.132590,-0.016509,0.119968,37.890554,13995.9
0.023218,64.363208,1.614846,2.131425,0.924766,5.448901,-0.055789,0.062779,38.180133,13995.9
0.012468,81.195792,1.550711,1.947958,0.890074,9.122387,0.004987,-0.010508,4.480175,13997.1
0.029741,76.224518,1.549786,2.125584,0.868245,36.010008,-0.052546,-0.047300,10.428965,13997.7
0.036276,72.024137,1.590297,2.072082,0.808093,9.474907,0.013620,0.149280,71.665685,13998
0.037841,75.420425,1.594634,1.961596,0.889987,64.190433,-0.129239,0.100774,91.024144,13998.1
0.012159,67.341738,1.601506,1.989720,0.905741,24.970370,-0.082912,-0.091650,55.310607,13998.5
