0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-SIE-theta_E,1-galaxy-mass-0-SIE-q,1-galaxy-mass-0-SIE-phi,1-galaxy-mass-0-SIE-center_x,1-galaxy-mass-0-SIE-center_y,3-galaxy-light-0-IrregularGrid-lambda,3-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-mass-0-PixelatedRegularGridPotential-lambda,2-galaxy-mass-0-PixelatedRegularGridPotential-l_corr,probability_weights
0.039875,-37.022379,1.001289,0.825037,41.059923,-0.039122,0.017681,55.204895,0.121712,140482.700275,0.549773,9.54514e-15
0.027305,-56.028579,1.006944,0.782085,48.925261,-0.039335,0.023187,107.422451,0.119275,57007.180700,0.414563,9.56232e-15
0.042497,-41.650055,0.997082,0.840846,46.889200,-0.037077,0.014777,141.000287,0.122480,45040.579931,0.614023,1.10142e-14
0.023718,-44.630262,1.003909,0.782128,49.411708,-0.035171,0.005844,89.266848,0.139707,45187.578331,0.554954,1.10865e-14
0.049880,-40.070677,0.993870,0.843844,49.082065,-0.045756,0.014255,82.921524,0.130021,48013.225623,0.418081,1.11391e-14
0.031220,-37.347185,1.003911,0.783615,43.109769,-0.043181,0.018587,66.790937,0.139976,21542.010039,0.604211,1.10908e-14
0.035589,-40.957511,0.999134,0.813919,44.994582,-0.048726,0.007195,117.383001,0.102368,158360.579212,0.302163,1.27944e-14
0.039673,-39.633305,0.999308,0.827105,52.183462,-0.042117,0.014192,101.784142,0.127992,90790.108385,0.355175,1.28425e-14
0.044655,-39.447999,1.004396,0.825729,42.906793,-0.042135,0.028790,57.500663,0.135775,137921.736163,0.244972,1.2882e-14
0.029520,-38.657947,0.999523,0.803150,45.367845,-0.032426,0.014577,95.554661,0.135382,90554.687682,0.594079,1.38722e-14
0.019553,-46.904610,1.002898,0.753356,48.738096,-0.051211,0.005216,67.456446,0.142228,51173.936766,0.380383,1.37902e-14
0.039935,-35.841864,1.003677,0.816479,40.306244,-0.044516,0.028512,94.248126,0.123899,73478.603530,0.226598,1.37981e-14
0.035157,-36.743163,1.003487,0.802295,45.258372,-0.030444,0.011197,57.544989,0.143359,50913.561546,0.468404,1.45038e-14
0.039795,-46.436706,0.997790,0.814810,50.007779,-0.054768,0.022976,106.384859,0.136204,156228.314509,0.230780,1.54755e-14
0.038856,-54.772333,1.000219,0.817462,54.276820,-0.031646,0.001828,83.690537,0.147512,68793.789576,0.453858,1.56702e-14
0.032937,-43.896665,0.998584,0.792529,48.724781,-0.047072,0.012013,121.537286,0.142903,153342.190402,0.296274,1.70171e-14
0.050278,-41.559959,0.998679,0.853045,41.885380,-0.037917,0.014259,77.312385,0.152783,77297.368825,0.345416,1.96002e-14
0.040838,-47.716781,0.996761,0.843762,48.241871,-0.039188,0.009229,89.510906,0.140325,48794.857836,0.441974,2.03582e-14
0.023014,-45.908366,0.998195,0.769817,46.794358,-0.050006,0.002721,84.548624,0.123211,72985.841526,0.392721,2.24414e-14
0.036807,-36.941142,0.996616,0.799734,45.659465,-0.039593,0.017823,66.532010,0.131321,50419.061687,0.373735,2.33596e-14
0.049500,-41.209220,1.002605,0.846594,44.740606,-0.027194,0.010722,96.310033,0.140402,102499.278332,0.382107,2.59061e-14
0.020289,-52.345961,1.000721,0.771863,48.186329,-0.042366,0.019216,120.693798,0.135336,49331.551639,0.481489,2.72849e-14
0.024599,-46.653934,0.998407,0.777652,46.094235,-0.039991,0.017453,74.730924,0.123573,50320.094646,0.763433,3.46245e-14
0.043411,-40.458197,1.003972,0.822037,40.075488,-0.046247,0.026866,101.521317,0.106501,127357.628776,0.293699,3.53608e-14
0.057114,-38.200958,0.995373,0.884064,40.050946,-0.036541,0.016901,85.523097,0.138795,58447.149365,0.350901,3.61657e-14
0.008124,-57.932900,1.002213,0.727363,47.930077,-0.031889,0.016874,97.474907,0.117949,44671.097670,0.440544,3.8376e-14
0.051736,-40.620703,1.004382,0.859795,45.617038,-0.045389,0.021325,74.785835,0.116701,88365.124906,0.479647,4.13059e-14
0.019638,-54.889535,0.999319,0.761307,51.078132,-0.037872,0.020183,114.632904,0.111239,149937.000122,0.327137,4.15942e-14
0.023816,-53.960731,1.005590,0.762488,51.714453,-0.046652,0.022899,66.125668,0.123592,149139.298342,0.308423,4.12991e-14
0.022945,-41.859391,1.003931,0.770790,42.074706,-0.033264,0.020059,99.633757,0.116098,33145.614944,0.612639,4.6151e-14
0.027575,-44.580182,0.999062,0.794619,44.428025,-0.029602,0.022633,94.942056,0.124594,58496.169840,0.447192,4.92607e-14
0.048914,-37.639033,0.997766,0.866952,40.842900,-0.044082,0.024783,62.196964,0.126454,105182.394468,0.406993,5.39127e-14
0.043997,-38.117618,1.001676,0.817436,40.703494,-0.043080,0.022842,67.642557,0.111744,89334.033183,0.493933,5.50947e-14
0.013332,-48.412895,1.001134,0.747732,45.533543,-0.039754,0.015782,63.615023,0.142908,117422.002134,0.384366,5.60836e-14
0.040892,-45.932568,1.002983,0.821518,51.189160,-0.029099,0.013950,84.244310,0.133509,53488.445946,0.594981,5.67397e-14
0.042284,-38.781445,0.998064,0.826052,43.421731,-0.046806,0.005861,86.148316,0.105522,121179.942101,0.373109,5.70259e-14
0.050031,-41.915498,0.999336,0.869824,42.084769,-0.053696,0.013342,97.951349,0.126189,95364.490808,0.307478,5.85799e-14
0.038450,-47.758927,1.003606,0.813287,55.364158,-0.035454,-0.000241,103.972220,0.137172,44729.144159,0.510792,6.07911e-14
0.033652,-40.571367,1.006039,0.788136,45.023929,-0.049978,0.018050,86.133891,0.142877,70483.922539,0.554899,6.26696e-14
0.026847,-38.170490,1.006400,0.776258,46.594998,-0.043943,0.021493,111.615493,0.137378,118509.868952,0.562752,6.6145e-14
0.033288,-41.009690,1.008298,0.785495,42.290699,-0.035620,0.033214,77.331296,0.126874,148672.486488,0.366378,6.76656e-14
0.044484,-35.562994,0.994120,0.834166,40.021110,-0.055190,0.020911,86.482241,0.127150,91387.836952,0.438632,7.43246e-14
0.033338,-36.158819,1.002193,0.804634,45.927195,-0.051270,0.007196,110.387626,0.128256,99347.306167,0.444633,9.25643e-14
0.050487,-47.243293,0.999748,0.851086,56.804945,-0.040045,0.004460,74.319023,0.120921,51563.810494,0.413926,9.58384e-14
0.023980,-44.120547,0.997222,0.770465,50.663224,-0.049787,0.012768,71.989450,0.140423,41983.494940,0.428355,9.50259e-14
0.024770,-39.872746,0.998359,0.788750,46.194098,-0.034560,0.017115,73.507924,0.136961,110491.345837,0.530014,1.04984e-13
0.034885,-45.623809,1.006176,0.796692,44.404387,-0.029695,0.024491,106.088027,0.127681,75756.972781,0.542178,1.062e-13
0.033752,-58.154889,0.997595,0.787472,54.872383,-0.044965,0.008704,67.248282,0.118468,185443.313928,0.400435,1.10673e-13
0.035036,-42.328642,0.999411,0.810702,46.890357,-0.028229,0.004944,85.181348,0.137408,31606.038628,0.520021,1.21484e-13
0.026865,-40.918464,1.004349,0.776727,46.111252,-0.023417,0.007603,90.809424,0.120876,55569.382332,0.455844,1.21578e-13
0.050159,-43.935604,1.006903,0.851911,43.618914,-0.046877,0.025977,101.501746,0.129257,44869.749291,0.374977,1.29675e-13
0.044478,-38.193695,0.999322,0.842967,42.448110,-0.038842,0.006909,67.657654,0.125899,116597.110447,0.510022,1.3115e-13
0.035140,-47.554342,1.002889,0.802937,49.598782,-0.049982,0.007638,64.266061,0.148600,43669.130258,0.487855,1.31016e-13
0.025984,-39.106128,0.996659,0.781060,47.819513,-0.045656,0.020588,62.138731,0.110794,76232.139702,0.401986,1.312e-13
0.048182,-40.761558,0.999523,0.841523,47.966185,-0.052314,0.020381,116.797870,0.126585,56808.112193,0.367107,1.31232e-13
0.031707,-47.374055,0.999101,0.807973,48.148974,-0.047564,0.021189,129.707170,0.109373,62825.483323,0.364122,1.68711e-13
0.041015,-43.840879,0.997436,0.832577,51.617303,-0.036953,0.008259,86.051674,0.150298,59422.526280,0.522555,1.80492e-13
0.025833,-42.356847,1.002401,0.780918,46.235439,-0.041528,0.007658,88.509311,0.123853,30699.943324,0.665896,1.96622e-13
0.032916,-35.487590,1.002469,0.795195,47.469790,-0.041128,0.013454,109.734011,0.112975,47369.514117,0.352185,1.95746e-13
0.029383,-50.046254,0.994937,0.796509,51.818723,-0.051540,0.016844,74.629107,0.118099,94717.352757,0.327095,1.98936e-13
0.032391,-43.788488,1.005125,0.797649,47.736847,-0.037955,0.017321,65.284139,0.117728,289829.235850,0.328303,2.25811e-13
0.028994,-43.959151,1.001658,0.798905,45.763851,-0.036316,0.020335,54.564636,0.125451,116579.788729,0.318463,2.23654e-13
0.010816,-53.334769,1.004420,0.737227,46.716372,-0.039232,0.019509,75.368081,0.119684,74614.885785,0.416341,2.49222e-13
0.038956,-44.290844,0.996764,0.819120,45.768847,-0.038142,0.022328,93.960049,0.132808,274379.120140,0.253685,2.46762e-13
0.023204,-43.376185,1.002934,0.759116,45.459627,-0.045506,0.012104,85.220630,0.134334,42036.852507,0.585263,2.49694e-13
0.043898,-36.108152,1.004614,0.830372,40.529277,-0.030374,0.004599,102.837209,0.126677,96190.150355,0.372859,3.19266e-13
0.024584,-39.510068,1.006090,0.776973,43.157277,-0.037632,0.015883,83.022299,0.126137,44577.238527,0.325290,3.41381e-13
0.036678,-36.852507,1.000124,0.812258,44.518699,-0.051590,0.027432,120.661618,0.127574,62508.149034,0.507692,3.53671e-13
0.031394,-38.406778,1.000697,0.785736,42.922984,-0.054152,0.024074,62.455034,0.126830,187907.769860,0.335846,3.5602e-13
0.024879,-46.128945,0.995348,0.783401,50.216210,-0.036848,0.006734,75.733097,0.134110,107473.607268,0.304096,4.15438e-13
0.017893,-43.970612,1.003141,0.756991,46.119619,-0.026323,0.007405,117.705365,0.128128,66942.642368,0.341252,4.20639e-13
0.050905,-51.319269,1.000587,0.855877,56.413549,-0.038378,0.008652,65.625787,0.132366,94914.391863,0.421036,4.16629e-13
0.016424,-37.112422,1.007666,0.739310,44.717117,-0.035859,0.022159,111.375762,0.125551,114367.622632,0.412042,4.25603e-13
0.038843,-48.502689,0.994479,0.816501,49.286754,-0.035622,0.017738,58.928739,0.148676,105824.765030,0.354805,4.36015e-13
0.031607,-43.754374,1.001599,0.807653,46.623325,-0.049620,0.015744,53.577072,0.134572,208425.667649,0.256856,5.0172e-13
0.014285,-36.604522,1.007316,0.746079,47.017180,-0.039183,0.013312,51.757988,0.123954,66075.224079,0.374715,5.10221e-13
0.012864,-46.899267,1.007167,0.745431,48.110680,-0.030093,0.015968,82.601849,0.119782,55138.710857,0.493787,5.06007e-13
0.038593,-45.079568,1.003327,0.811732,46.069318,-0.043921,0.007264,77.016890,0.110754,73280.640538,0.534946,5.25895e-13
0.024150,-45.240906,1.006445,0.772692,46.616300,-0.040116,0.016816,98.053496,0.132159,161947.322727,0.537747,5.23565e-13
0.033429,-53.197221,0.997499,0.801387,52.043951,-0.042123,0.014481,128.496410,0.117432,245285.625171,0.309735,5.40851e-13
0.045493,-46.420369,1.000756,0.843330,51.551524,-0.040021,0.014682,43.436228,0.138289,102155.904848,0.432717,5.5185e-13
0.046554,-36.322801,1.004111,0.829985,42.067076,-0.051339,0.030009,104.180337,0.123262,100412.866609,0.266480,6.57979e-13
0.035338,-48.421487,0.995040,0.803175,54.906918,-0.040620,0.018763,96.102325,0.121388,73049.720714,0.359965,9.93409e-13
0.041228,-43.033246,0.999370,0.817427,46.626008,-0.041606,0.015561,61.900723,0.142052,206952.150835,0.455252,1.02965e-12
0.033622,-46.136072,1.005491,0.805400,49.925326,-0.042909,0.010626,126.245490,0.124826,30085.795207,0.575164,1.0769e-12
0.048347,-43.112047,0.998172,0.849656,49.320276,-0.049403,0.010696,71.692213,0.113346,82987.179561,0.303710,1.13816e-12
0.038107,-41.745411,1.005234,0.817333,40.134650,-0.039365,0.025270,96.988162,0.133957,47181.260491,0.599722,1.28831e-12
0.052785,-43.797927,0.997004,0.868394,52.065762,-0.044611,0.025412,87.096023,0.123324,157172.582467,0.344932,1.31081e-12
0.028166,-46.067393,1.004149,0.783486,50.724111,-0.046579,0.015073,112.723261,0.121721,207772.205616,0.381588,1.50838e-12
0.045767,-35.170849,1.008479,0.835964,42.523710,-0.041727,0.014889,81.090874,0.124820,42462.909661,0.471327,1.49515e-12
0.028608,-44.157141,0.998433,0.777456,49.080499,-0.050674,0.019869,110.477340,0.116819,83333.343923,0.328128,1.51735e-12
0.039903,-37.345142,1.004210,0.812401,40.594491,-0.026029,0.022447,79.126625,0.136447,36269.646858,0.553867,1.6723e-12
0.040137,-39.770269,0.994583,0.827074,44.765356,-0.047928,0.017572,76.908831,0.109881,106795.486851,0.438161,1.71977e-12
0.028999,-38.231293,1.003537,0.776807,46.102092,-0.050280,0.034677,76.414422,0.121250,62760.696889,0.423749,1.84603e-12
0.030211,-43.762995,0.998134,0.785827,44.020710,-0.038840,0.021951,114.548296,0.132339,64384.531185,0.489781,1.96806e-12
0.051523,-41.385023,1.001151,0.862626,43.881599,-0.050139,0.024096,78.496986,0.131241,41749.305156,0.399499,1.97899e-12
0.025140,-39.993353,1.003534,0.764419,44.403985,-0.033521,0.014297,101.650925,0.119853,108607.047651,0.304087,1.97253e-12
0.031151,-44.123312,1.005230,0.804918,49.118956,-0.037855,0.018625,91.645500,0.139917,106177.953100,0.314396,2.03422e-12
0.035718,-41.654434,1.005664,0.809130,44.323735,-0.038483,0.020337,95.057850,0.107481,195046.749830,0.273400,2.08073e-12
0.026045,-37.724048,1.001959,0.781862,46.955744,-0.037199,0.011722,56.869049,0.121261,46370.215858,0.653741,2.14769e-12
0.039655,-55.499038,1.003636,0.802258,52.896916,-0.037790,0.019517,65.890891,0.122369,57999.749714,0.527086,2.46178e-12
0.030406,-40.940625,1.005572,0.791788,44.481724,-0.028714,0.014490,141.653871,0.122806,98323.022031,0.330375,2.50997e-12
0.053072,-43.716736,0.993960,0.868719,49.198315,-0.042233,0.014965,90.824851,0.138965,87068.971470,0.430274,2.69978e-12
0.034516,-48.968156,1.003012,0.800527,50.046078,-0.041501,0.017437,106.400190,0.116343,37599.636689,0.648842,2.89512e-12
0.024365,-54.160462,0.999396,0.772705,49.923186,-0.030916,0.012883,80.097875,0.145370,147101.234049,0.310736,3.27424e-12
0.029028,-47.107466,0.998490,0.790203,49.927447,-0.031547,0.009373,70.311843,0.149150,91546.119830,0.445925,3.5422e-12
0.026228,-35.617754,1.004559,0.776137,45.876493,-0.039752,0.007840,74.214143,0.109971,70556.385463,0.352216,3.5143e-12
0.029894,-42.848432,1.009767,0.797073,45.074059,-0.037797,0.014908,78.414288,0.114814,79225.329854,0.416091,4.11094e-12
0.031206,-39.226857,0.994651,0.802040,44.323813,-0.045581,0.014330,82.816726,0.126204,33740.730917,0.408597,4.74532e-12
0.029789,-38.242126,0.996758,0.799211,46.207950,-0.040364,0.019296,89.686533,0.101063,65136.184854,0.386509,4.78141e-12
0.026050,-45.803947,1.003046,0.785064,48.990012,-0.042530,0.004661,70.487750,0.114278,64189.005152,0.331401,4.74622e-12
0.044903,-39.235309,0.999311,0.849076,42.201714,-0.043329,0.033168,67.935920,0.133330,77652.333645,0.457799,5.28085e-12
0.041310,-36.224490,1.000531,0.819530,40.238439,-0.053036,0.016694,64.771113,0.127276,206044.149296,0.261476,5.25869e-12
0.022626,-42.124616,1.002298,0.779855,46.464194,-0.037684,0.023423,76.066265,0.126519,37691.550224,0.534170,5.20927e-12
0.047753,-44.642168,0.997187,0.854033,48.566363,-0.053665,0.025835,54.347221,0.127651,146165.875354,0.352147,5.55894e-12
0.043162,-36.986732,1.004441,0.827990,42.077968,-0.034550,0.012943,75.410552,0.126116,32498.476144,0.470961,5.64958e-12
0.032357,-38.709492,0.997812,0.805819,43.040954,-0.048491,0.015731,116.918418,0.127115,259293.924903,0.277798,5.85032e-12
0.028139,-46.935216,0.999381,0.772686,46.981201,-0.040697,0.018169,105.192394,0.141261,125748.737475,0.416428,6.30404e-12
0.022395,-45.450502,1.006474,0.766584,44.141309,-0.033918,0.026756,100.691209,0.118036,81058.678574,0.393134,6.44077e-12
0.031072,-40.749160,0.999203,0.791968,45.185871,-0.034415,0.014362,56.711260,0.142575,45791.284758,0.636789,6.62486e-12
0.032019,-35.113321,1.001708,0.801997,44.083368,-0.040352,0.030937,97.996535,0.130380,162806.104302,0.389239,6.86557e-12
0.025074,-36.462720,1.005874,0.766666,43.483676,-0.030289,0.017644,100.219546,0.138737,93017.491493,0.425727,6.93937e-12
0.028592,-55.014861,1.003741,0.782069,50.067771,-0.030913,0.013090,75.811964,0.124227,59513.878214,0.476160,7.24341e-12
0.042514,-38.360355,1.000754,0.824255,41.690992,-0.052704,0.016955,117.928125,0.119737,55518.132182,0.377524,7.49057e-12
0.041789,-40.030084,0.993474,0.842146,43.549618,-0.033699,0.009842,70.518112,0.126818,69669.394558,0.437578,7.77845e-12
0.029522,-44.440258,1.007260,0.779508,48.900145,-0.041663,0.019930,63.786229,0.122571,63125.031008,0.382495,8.00168e-12
0.013346,-39.746602,1.002923,0.738390,43.847242,-0.037439,0.021997,72.151084,0.124938,134712.529973,0.359450,7.97711e-12
0.020093,-44.196683,1.001314,0.766109,46.797705,-0.042053,0.014901,84.085894,0.115862,217244.012589,0.236067,7.97221e-12
0.045760,-43.435557,1.003251,0.843130,47.208650,-0.031799,0.015890,122.994257,0.116991,130370.091143,0.331833,8.00099e-12
0.047729,-42.346275,1.002616,0.847278,42.287054,-0.048250,0.021620,89.183255,0.126023,61048.662386,0.295779,8.72048e-12
0.011242,-52.781921,1.003972,0.727337,48.129841,-0.043315,0.011672,97.809711,0.126351,135831.390506,0.436197,1.23817e-11
0.038190,-40.449936,1.002858,0.808441,40.558528,-0.034272,0.024848,74.416369,0.126436,123267.622373,0.454533,1.2422e-11
0.024884,-53.917193,0.994465,0.774240,51.561998,-0.037672,0.012034,104.936795,0.136055,63691.107142,0.452477,1.28612e-11
0.020401,-52.088447,1.009144,0.754011,50.234947,-0.038175,0.013765,105.168780,0.124289,102077.649474,0.376216,1.32316e-11
0.031267,-45.842227,1.010290,0.801254,46.425379,-0.042105,0.025281,71.008852,0.130739,94294.690124,0.488352,1.39173e-11
0.032700,-41.649206,0.995877,0.799089,47.680696,-0.031668,0.008775,93.687921,0.133985,100711.396395,0.472485,1.41111e-11
0.028946,-42.459785,1.008926,0.785344,45.046103,-0.044252,0.024239,54.406594,0.123289,83176.750132,0.327528,1.41145e-11
0.046933,-48.913060,1.000375,0.845343,53.946082,-0.049118,0.012943,75.108477,0.119585,133087.759220,0.457647,1.81048e-11
0.051949,-45.199601,1.000369,0.860890,50.854466,-0.048452,0.017239,102.043230,0.117615,62133.882382,0.337641,2.00322e-11
0.031860,-37.938990,1.002142,0.790512,42.386889,-0.041232,0.021635,109.270697,0.133699,219558.987567,0.504514,2.61725e-11
0.026380,-51.756307,1.002244,0.777948,50.261783,-0.047991,0.020481,60.890735,0.134947,37552.152514,0.523452,2.88745e-11
0.025051,-38.653398,1.005688,0.775149,41.774394,-0.034274,0.021767,66.138137,0.138121,135752.309498,0.355495,3.19144e-11
0.032568,-42.353708,1.005001,0.806635,46.738408,-0.034099,0.016237,134.511905,0.114041,97018.046205,0.485199,3.19233e-11
0.049827,-42.060278,1.004820,0.844373,45.348325,-0.039494,0.013556,82.225998,0.124997,63396.563594,0.447103,3.17336e-11
0.027096,-46.563760,1.003689,0.776793,47.719937,-0.052414,0.021844,117.114466,0.121035,145636.843978,0.281469,3.64219e-11
0.032778,-37.287709,1.003163,0.804114,42.813450,-0.039061,0.011037,136.337877,0.131314,124651.591545,0.413519,3.70133e-11
0.018083,-50.688124,1.003608,0.755970,46.758402,-0.039089,0.015273,136.708041,0.116778,71493.593584,0.370315,3.75521e-11
0.031170,-38.066244,1.004288,0.790850,39.970475,-0.037619,0.031535,77.705015,0.121264,52066.217163,0.505874,3.84819e-11
0.026687,-36.105256,1.004742,0.780141,48.707054,-0.043567,0.015219,95.854518,0.133076,66090.941517,0.517085,4.05053e-11
0.027952,-42.741678,1.006178,0.791190,42.968863,-0.030374,0.014320,67.434199,0.133339,43714.994859,0.512236,4.17728e-11
0.046923,-35.448738,1.005866,0.839056,43.190177,-0.041882,0.023701,73.035272,0.139062,47014.843139,0.453541,4.45591e-11
0.038454,-52.117954,0.998110,0.815139,52.101092,-0.049174,0.015049,70.534375,0.146278,226068.369643,0.324543,4.58826e-11
0.026260,-36.371180,1.000120,0.783123,42.158717,-0.034042,0.021108,95.704876,0.148234,120171.301248,0.338153,4.68434e-11
0.020144,-39.562762,1.005071,0.760421,43.222961,-0.040893,0.009149,87.121396,0.121435,57665.892208,0.402002,4.87701e-11
0.026563,-38.914599,1.005185,0.778896,46.235334,-0.038242,0.006655,54.925267,0.123922,74473.879785,0.353209,5.16164e-11
0.038511,-35.901447,0.994810,0.806852,41.499924,-0.040941,0.017296,71.051287,0.135179,66187.078762,0.528355,5.23512e-11
0.027392,-37.896961,1.004201,0.780580,46.265114,-0.045061,0.001318,93.909275,0.124764,38461.594486,0.388682,5.58228e-11
0.029179,-37.766061,1.005029,0.779786,45.386054,-0.038340,0.014155,135.706879,0.117243,114643.525269,0.313975,5.69081e-11
0.027938,-47.957325,0.998501,0.787517,51.233536,-0.027298,0.017296,68.431496,0.136532,78637.531888,0.378087,5.71089e-11
0.048209,-38.260955,1.003773,0.846814,40.209622,-0.047535,0.018584,80.594505,0.124672,38380.037491,0.505760,5.78617e-11
0.037552,-41.476194,1.003163,0.820702,47.973026,-0.034505,0.016593,128.084545,0.127510,57561.213168,0.358706,5.73932e-11
0.040171,-37.970873,0.996015,0.821612,46.968521,-0.039658,0.012407,115.235425,0.123086,185770.006066,0.359520,5.91055e-11
0.034921,-53.840829,1.002779,0.798545,49.804689,-0.037017,0.013838,61.480021,0.126148,57313.934311,0.429141,6.88284e-11
0.030675,-52.902682,0.997502,0.785521,50.222444,-0.043240,0.028805,120.864621,0.122410,66748.315464,0.389245,6.91893e-11
0.042857,-37.749315,0.996165,0.848428,46.557804,-0.032514,0.011477,101.730652,0.128453,57692.654290,0.401539,7.58404e-11
0.036096,-42.122310,1.000550,0.807428,49.439763,-0.047623,0.024453,86.978579,0.143995,135732.010272,0.401899,7.55257e-11
0.044775,-35.897009,0.998018,0.843197,39.329072,-0.045570,0.015924,68.220433,0.142895,97083.303167,0.301881,7.6441e-11
0.022942,-41.074736,0.998957,0.773791,45.526412,-0.040820,0.018796,68.915022,0.151267,190005.890055,0.268609,8.48915e-11
0.036298,-41.209024,0.996043,0.814317,47.044650,-0.046803,0.024655,56.064377,0.141827,139894.939827,0.392384,8.72876e-11
0.018772,-35.777904,1.003383,0.757885,41.324009,-0.039310,0.014690,109.195574,0.130612,84313.782887,0.568044,9.04314e-11
0.027614,-47.829113,1.000320,0.785096,45.794115,-0.038207,0.018348,135.883182,0.123915,139693.476477,0.326635,9.72347e-11
0.037311,-48.268333,0.995350,0.817173,48.587446,-0.041091,0.018415,121.203995,0.125267,63836.357990,0.358086,1.05243e-10
0.038664,-46.585823,0.998757,0.835147,49.512976,-0.048993,0.017018,71.321117,0.133473,65612.888835,0.367354,1.10321e-10
0.046268,-57.852522,1.001414,0.818244,57.566677,-0.040214,0.016439,92.594363,0.121853,112536.883578,0.432075,1.18441e-10
0.026163,-39.462784,0.996012,0.779189,46.104283,-0.033897,0.008237,66.200055,0.131837,150857.662830,0.345175,1.20007e-10
0.034856,-43.593321,0.998259,0.804304,48.417148,-0.053114,0.022548,61.578769,0.134941,52278.880545,0.394489,1.2391e-10
0.042781,-37.305420,0.997661,0.820183,42.445350,-0.046546,0.027119,81.890904,0.128806,69036.016571,0.302125,1.27798e-10
0.033477,-41.540974,1.003484,0.791598,43.490893,-0.044365,0.016898,105.590053,0.135685,147713.911322,0.392487,1.37647e-10
0.035432,-50.668671,0.998498,0.808210,48.916434,-0.039408,0.018583,108.045485,0.116168,140595.407198,0.343997,1.36599e-10
0.027994,-36.533953,1.001873,0.786181,45.185911,-0.035242,0.008697,76.931450,0.120414,168025.911562,0.235959,1.5449e-10
0.024907,-38.183341,1.005348,0.776651,42.747860,-0.041236,0.022471,90.350206,0.116931,51127.749502,0.689938,1.61825e-10
0.039247,-39.186039,1.003338,0.818067,43.959632,-0.045375,0.029200,75.403540,0.116401,58762.339612,0.380786,1.62242e-10
0.043325,-44.787894,0.994072,0.841659,49.398878,-0.040846,0.015292,94.773401,0.124626,110956.066107,0.507567,1.80227e-10
0.038335,-37.616640,1.001518,0.813496,43.571174,-0.039628,0.023228,127.829810,0.106934,70596.824162,0.415804,1.82515e-10
0.029418,-41.279436,1.002499,0.797222,46.196695,-0.032976,0.021367,126.688551,0.127664,51098.828389,0.520853,2.14007e-10
0.048148,-46.420792,0.998219,0.844173,48.845047,-0.041192,0.013381,96.665452,0.138026,110917.310319,0.327824,2.36682e-10
0.033442,-37.335771,1.004019,0.795999,41.673689,-0.031154,0.025919,85.680935,0.123231,132568.295045,0.384243,2.55138e-10
0.028831,-40.707709,1.002018,0.776721,46.153367,-0.045210,0.014023,75.692256,0.134111,225582.562423,0.235541,2.61922e-10
0.022958,-44.634311,0.997275,0.783141,46.339805,-0.035175,0.007371,70.253629,0.145573,102905.662809,0.397573,3.27367e-10
0.031619,-43.176607,1.006645,0.792344,44.319500,-0.043265,0.021989,54.279041,0.136409,175455.272414,0.302535,3.74308e-10
0.019770,-43.153381,1.001013,0.770263,46.161004,-0.032295,0.009321,65.505628,0.135410,97802.400505,0.329284,3.72598e-10
0.031038,-41.791325,1.004295,0.793298,42.345979,-0.044354,0.022845,88.317263,0.128837,49298.889431,0.586418,3.96206e-10
0.039113,-38.342164,0.997464,0.824177,43.773253,-0.032588,0.014646,131.703539,0.129985,62607.452768,0.369496,3.93276e-10
0.034580,-49.656150,1.002510,0.812527,50.775173,-0.045086,0.020728,67.859611,0.132880,131072.170878,0.461252,3.97417e-10
0.042896,-45.695616,1.004160,0.834815,48.313938,-0.037251,0.008696,72.626016,0.148284,76404.563221,0.430422,4.89432e-10
0.023639,-44.840029,1.003252,0.773224,48.074699,-0.042051,0.021889,60.432404,0.128773,237921.838952,0.378187,4.98672e-10
0.040266,-44.846668,0.999095,0.833488,49.784800,-0.038374,0.018781,109.470825,0.132813,101497.997699,0.280425,5.04122e-10
0.032351,-47.659865,0.999230,0.790104,51.432270,-0.035004,0.010086,69.479027,0.145731,54433.702589,0.452050,5.52919e-10
0.036915,-47.191648,1.003042,0.813440,46.714460,-0.045458,0.025105,89.392477,0.107939,96576.677601,0.354610,5.48057e-10
0.030638,-47.450802,0.997537,0.790537,49.785549,-0.047048,0.016760,97.654618,0.105305,93254.012955,0.355905,5.48526e-10
0.042650,-40.118797,0.999869,0.842523,49.680484,-0.036208,0.014628,87.886375,0.119272,73768.864009,0.490866,5.8881e-10
0.022535,-42.282293,1.000387,0.768995,49.498126,-0.037222,0.004172,108.502631,0.131983,70040.838238,0.361742,6.1068e-10
0.024699,-48.825918,0.999293,0.784758,48.578755,-0.050502,0.017208,92.668486,0.129577,154563.210570,0.321000,6.19525e-10
0.030173,-42.733252,0.997003,0.799047,49.268882,-0.033151,0.016858,99.134111,0.116074,63941.464742,0.396516,6.29936e-10
0.043683,-41.307184,0.997753,0.833235,46.419752,-0.042954,0.018592,73.570850,0.114601,103886.109256,0.504585,7.01116e-10
0.028939,-44.586234,0.995183,0.781834,49.070950,-0.041836,0.024642,91.736593,0.116740,80736.071567,0.381870,7.08079e-10
0.032418,-41.257877,1.005232,0.804834,46.524190,-0.040918,0.019659,122.376562,0.138495,98241.408964,0.506945,7.32866e-10
0.038647,-50.109993,0.997280,0.820889,52.385165,-0.044443,0.015634,57.418200,0.134633,177108.395044,0.421973,7.83116e-10
