0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-PEMD-theta_E,1-galaxy-mass-0-PEMD-gamma,1-galaxy-mass-0-PEMD-q,1-galaxy-mass-0-PEMD-phi,1-galaxy-mass-0-PEMD-center_x,1-galaxy-mass-0-PEMD-center_y,2-galaxy-light-0-IrregularGrid-lambda,2-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-light-0-IrregularGrid-eta,probability_weights
0.011412,43.080754,1.632595,2.092736,0.680226,37.992024,-0.152133,0.162438,33983.034650,0.447634,1.208859,13678.9
0.028090,39.872407,1.621460,1.961119,0.633987,5.488312,0.136092,0.029512,271.707343,0.656134,0.714366,13679.5
0.038146,54.645641,1.615543,2.150149,0.713213,6.079178,0.190589,0.131306,20471.619445,0.092564,0.814893,13682.8
0.011397,78.851743,1.450463,1.952084,0.765029,33.816044,-0.149541,0.111573,13730.614793,0.558426,1.439397,13686
0.015952,78.932279,1.621035,1.951691,0.865469,81.088532,0.125874,0.086602,66529.242481,0.705912,0.098685,13687.9
0.009499,23.220851,1.514885,1.878017,0.725862,63.521411,-0.137202,-0.172776,1311.805088,0.281687,0.299490,13689.3
0.014475,6.821207,1.680745,2.106469,0.842105,3.505796,-0.070344,0.085606,22630.867287,0.416321,1.518329,13690.6
0.022972,72.877057,1.666072,2.123345,0.940036,76.357359,-0.008027,0.054222,2656.435719,0.680946,1.103417,13692.4
0.013159,32.368659,1.522808,2.108861,0.956184,58.317124,-0.159595,-0.086961,21373.052986,0.841304,0.555641,13693
0.028602,47.651749,1.579480,1.890804,0.886552,82.224191,-0.097491,-0.050603,7461.837217,0.514020,1.061451,13695.1
0.013694,42.207685,1.579195,1.896323,0.779626,50.894778,-0.034558,-0.158964,20354.129492,0.456282,1.145327,13696.1
0.016302,20.812598,1.617642,1.998395,0.810750,40.300532,-0.137138,0.012726,466.731769,0.240852,0.686259,13700.4
0.030593,66.421973,1.631557,2.046209,0.834823,77.521787,0.128992,-0.058231,12236.072499,0.855031,0.635967,13701
0.006774,35.565460,1.587286,1.893169,0.750177,38.270436,-0.126011,-0.113056,16072.935101,0.743905,0.730878,13702.9
0.015915,59.496477,1.633610,2.057543,0.807654,63.653427,-0.059240,0.052528,32531.591150,0.342215,0.666680,13703.7
0.032236,71.031785,1.491860,2.100909,0.761503,43.420879,0.075990,0.059104,112023.623352,0.504994,0.375051,13703.9
0.013127,33.237703,1.558154,1.973872,0.893219,19.589535,-0.152659,0.080059,125536.172273,0.892156,1.392162,13705
0.038591,73.878219,1.648039,2.082505,0.762633,56.205658,-0.005356,0.016284,1124.335412,0.418166,0.141343,13709.1
0.011246,5.529725,1.535184,1.916370,0.963182,48.250173,-0.092692,0.118633,6059.536776,0.228414,0.402317,13712.8
0.031167,32.611461,1.568235,1.812102,0.813575,14.225455,0.193846,-0.116404,12443.583121,0.613449,1.604604,13713.3
0.015447,45.913993,1.651928,2.152335,0.909713,2.668145,0.188616,0.050409,9423.386147,0.288047,1.049712,13713.3
0.006715,75.972100,1.486699,1.979730,0.694437,14.313222,-0.172351,0.184658,63605.982292,0.897391,0.908308,13720
0.036132,82.644718,1.620947,1.864575,0.798887,80.669774,-0.150625,0.002439,103171.959681,0.397900,0.681895,13722.2
0.018445,69.085570,1.626205,1.955151,0.748004,52.218384,-0.122096,0.147630,4735.436275,0.415667,1.139678,13723.2
0.011163,1.239394,1.546852,2.138424,0.769038,4.392105,0.081233,0.194001,144227.085046,0.639553,1.274365,13723.6
0.006195,54.084732,1.537704,2.090169,0.965834,61.602094,-0.093795,-0.004902,7705.661907,0.720484,1.424697,13724.7
0.020363,88.511957,1.627112,2.078457,0.928908,20.883525,0.107557,-0.080843,124.687867,0.424449,1.018558,13724.9
0.019217,86.258887,1.628161,1.824882,0.852131,66.943656,-0.153938,-0.117239,316.459116,0.449683,0.606045,13725.9
0.007985,58.236208,1.605446,2.116120,0.854992,79.747758,-0.017867,0.006527,536.980789,0.443630,0.365766,13726
0.025360,69.652079,1.568648,2.134024,0.840241,82.083775,0.151069,-0.077295,68059.701321,0.336752,0.905153,13726.4
0.032785,43.649408,1.643625,2.083003,0.862509,31.142782,-0.095846,0.016878,192038.900600,0.617152,0.771221,13726.5
0.015353,27.195745,1.554942,2.051228,0.759021,37.411081,0.096428,-0.074293,715.430236,0.207229,0.745255,13730.6
0.023070,21.760145,1.627303,2.043903,0.811962,32.844979,-0.182732,0.116407,861.919444,0.532929,1.701483,13735.5
0.033652,42.274201,1.596948,2.103980,0.649949,37.876600,-0.015161,0.116630,324.254166,0.410206,0.645236,13736.3
0.015964,72.352434,1.500543,2.094590,0.759470,57.725570,-0.072727,0.032935,2775.664874,0.852947,0.086560,13736.9
0.008598,66.657205,1.502321,1.989740,0.847070,34.433848,-0.020871,-0.020736,290.022129,0.359558,1.080151,13737.7
0.017149,14.124604,1.555630,2.050954,0.913710,47.326606,-0.161244,0.131990,1197.745342,0.786222,0.170103,13738.9
0.008093,41.326819,1.595640,2.167984,0.966214,55.329620,-0.128671,0.143252,161122.067032,0.876662,0.194203,13740.3
0.023023,69.831723,1.625641,1.992592,0.783439,26.529600,-0.007321,-0.198867,15562.275995,0.106066,1.961069,13741.1
0.020664,49.899189,1.610412,2.020450,0.896478,70.626534,-0.021248,0.012398,76724.513255,0.354372,1.225009,13742.1
0.009922,53.863247,1.552834,2.013858,0.680379,52.958426,-0.040019,0.057216,26386.420133,0.158079,0.610659,13745.9
0.024814,42.310965,1.531796,2.158736,0.928752,79.622354,0.155318,0.105787,2233.054908,0.604922,0.404324,13746.2
0.009115,55.076036,1.666588,1.948638,0.741601,28.491174,-0.017669,-0.080999,5591.830801,0.537457,0.057765,13747.3
0.029908,68.110811,1.615853,2.142991,0.666281,54.613623,0.004070,-0.130585,2058.665443,0.495956,0.634283,13747.6
0.025187,28.868064,1.548602,2.079882,0.676435,29.512011,0.027225,0.014052,93.492963,0.697305,0.579074,13749.9
0.011496,30.035697,1.467763,2.128168,0.668870,22.069265,-0.120134,-0.058341,14819.203535,0.492706,1.232242,13753
0.034603,48.601224,1.606619,1.925027,0.965445,41.767575,0.027503,0.107208,256017.923612,0.335510,1.516136,13754.8
0.034121,30.340838,1.506190,2.077869,0.650576,11.638773,0.033293,0.073096,115.827247,0.885114,1.875009,13755.8
0.007186,54.445879,1.526236,2.113478,0.918869,40.598805,-0.061039,-0.115877,103111.184663,0.417548,0.512773,13756.6
0.009871,7.630992,1.697316,1.941941,0.791298,14.507779,-0.010479,0.049133,9045.758210,0.264705,0.102951,13756.8
0.011651,83.503394,1.581878,2.148928,0.815708,87.177981,0.028760,0.017152,10857.003494,0.778970,0.680588,13759.3
0.037262,73.299082,1.642732,2.185860,0.900435,6.969399,0.120238,0.004086,2042.096578,0.470370,1.442148,13761.4
0.017586,77.698533,1.525980,2.198446,0.929879,7.485345,-0.194020,0.177854,36044.191382,0.836102,1.729562,13762.1
0.014305,41.045663,1.559226,1.806295,0.650699,12.051984,-0.134343,0.069682,40110.087259,0.210006,1.059939,13762.7
0.021400,42.340628,1.623493,1.986636,0.898401,29.357519,-0.130224,0.062690,23.793764,0.626764,1.424735,13765.3
0.016633,18.073223,1.562310,1.863916,0.922112,34.789168,-0.104021,-0.074939,23035.043140,0.581762,1.871781,13768.4
0.036673,72.258491,1.615903,2.000373,0.694453,64.387005,0.037833,0.143190,11313.314014,0.516266,0.314973,13772.4
0.027429,2.734485,1.558885,2.181947,0.743195,31.512169,-0.044871,0.084812,116334.999014,0.500108,1.546107,13772.9
0.007533,16.319647,1.563482,1.860005,0.686911,28.932259,-0.179616,0.159570,13803.624430,0.777614,1.188698,13773.4
0.032008,26.292336,1.561182,2.075678,0.718775,35.621015,-0.078642,-0.078392,1549.763776,0.111421,1.455637,13775.3
0.023693,47.665853,1.669521,1.910006,0.978420,37.628101,-0.060845,-0.005101,2895.632038,0.572105,0.421906,13777.6
0.031757,60.815786,1.650696,2.007413,0.899495,26.961017,0.054719,-0.145697,38370.117731,0.696784,0.617783,13780.7
0.024283,69.533058,1.631580,1.945879,0.909603,68.402471,0.184701,0.056053,1261.747115,0.506186,0.769058,13781.7
0.032955,48.396878,1.641250,2.109301,0.927873,50.260653,0.131855,-0.010458,6242.678878,0.552301,0.625228,13782.7
0.018222,39.358236,1.604772,2.174534,0.678799,44.939605,-0.139600,-0.022539,883.867073,0.666066,0.263130,13783.6
0.027118,13.385989,1.594487,2.006889,0.795083,9.839006,0.028807,0.163095,246028.306837,0.709061,0.272860,13784.5
0.011802,32.358611,1.586916,1.985872,0.951547,85.765677,-0.110992,-0.186649,921.759526,0.315154,1.295733,13786.7
0.035293,36.177331,1.653358,1.969589,0.799064,27.168190,0.009607,0.065508,773.548855,0.324358,0.894796,13791.6
0.018348,66.936904,1.621735,2.054614,0.839128,87.879330,-0.133773,0.016852,446.056579,0.879927,0.812238,13793.2
0.019445,76.293985,1.568546,1.867513,0.905596,78.874503,-0.001941,0.081444,62568.908508,0.849192,0.288853,13794.2
0.027984,12.804889,1.594616,2.075137,0.661507,20.168426,0.088362,0.158535,12973.786757,0.828553,1.174255,13798
0.017859,28.886183,1.541237,2.020649,0.784736,53.306529,-0.009745,0.099250,6978.659526,0.070490,0.250919,13802.4
0.033681,56.023133,1.541874,2.164479,0.940419,8.272415,0.153559,-0.198621,2395.291669,0.350191,1.319079,13804.4
0.021092,21.113437,1.603837,2.030801,0.950073,24.442095,-0.041647,0.199287,4484.590119,0.296442,0.912143,13809.4
0.016594,45.755911,1.624198,2.032174,0.738015,20.820462,0.138127,-0.022891,28486.397800,0.421764,0.330694,13811.6
0.024162,37.282014,1.517776,2.143967,0.783296,12.286498,-0.012019,-0.014932,345.246371,0.664821,1.181976,13812.6
0.034149,58.963690,1.601727,2.029757,0.977789,13.280849,-0.076395,0.118414,103345.524123,0.761247,1.591521,13813.3
0.038846,54.460668,1.617893,2.099488,0.820358,69.552233,-0.063204,0.012500,12308.929382,0.355566,0.857788,13813.4
0.005134,9.298358,1.519322,1.953242,0.875408,13.621410,-0.163728,0.143499,19329.351650,0.338522,1.442673,13813.5
0.014577,28.827377,1.559272,1.955444,0.887043,14.699509,-0.067748,-0.053526,258.142084,0.337806,1.139867,13815
0.024950,74.135926,1.560547,2.135901,0.823285,35.584996,0.126727,-0.079366,136168.311175,0.244983,1.505330,13816.5
0.009126,24.750317,1.576104,1.994939,0.866359,62.973519,-0.111032,-0.070336,22324.084102,0.714036,0.310491,13818.7
0.031845,68.704153,1.571106,2.134519,0.956763,2.517287,0.134186,0.181745,17031.495032,0.869524,1.356672,13819.6
0.014523,73.238044,1.579129,1.955859,0.941995,88.086813,0.144737,0.116166,8723.258970,0.634712,1.007402,13819.6
0.027135,23.928263,1.607442,2.035852,0.896341,3.034699,-0.191359,0.044791,375.959638,0.619730,1.543612,13820.4
0.021369,45.510702,1.628374,2.082461,0.987872,9.604257,-0.095074,-0.036270,560.517516,0.702090,1.520288,13820.5
0.024764,88.849453,1.569499,1.968029,0.758664,84.572665,0.005323,-0.010738,2584.258706,0.371257,0.221078,13820.8
0.037050,39.047116,1.559096,2.122336,0.757453,39.344986,0.031329,0.197083,40312.792033,0.646709,0.590354,13822.8
0.014393,45.314457,1.622022,2.139079,0.883090,50.127640,-0.146759,0.097858,16227.881396,0.416482,0.718771,13826.8
0.034782,27.061381,1.542386,2.026952,0.700327,29.935728,0.060619,0.167732,2795.257496,0.428250,0.538595,13827.7
0.032826,60.464815,1.512229,2.124149,0.723606,26.506626,0.055272,-0.038893,98.978054,0.610748,1.627072,13828.7
0.029218,71.451148,1.593306,2.185194,0.809568,85.447249,-0.193231,-0.105152,455.241217,0.874016,1.178367,13829.1
0.028920,78.221224,1.609019,2.066317,0.837097,53.136470,-0.012521,-0.037980,193243.184841,0.242631,0.451274,13829.2
0.035747,14.256205,1.512605,1.941081,0.688474,35.340643,-0.067040,0.143736,2278.170929,0.583209,0.277448,13830.6
0.020137,67.271431,1.530461,2.040984,0.839303,54.977879,-0.150999,0.005786,5306.162176,0.854070,0.851479,13830.8
0.011606,2.572968,1.567717,2.008332,0.912339,26.284487,0.096947,0.122721,2392.677831,0.318777,0.818193,13832.4
0.009762,38.527110,1.584783,1.855478,0.878055,49.439117,-0.171746,0.052048,4535.148598,0.750738,0.884802,13832.4
0.024472,56.470142,1.555350,2.113817,0.755644,60.655823,0.070144,0.164376,7656.567576,0.722228,0.406805,13833.4
0.012325,74.919218,1.575019,1.949635,0.941973,61.251790,-0.196655,0.134625,220.942653,0.895635,0.600281,13833.6
0.006166,23.726605,1.636219,2.024296,0.972144,31.375069,-0.111272,-0.148679,2273.348513,0.679478,0.145974,13835.4
0.011831,76.094160,1.548732,1.999583,0.874178,2.519864,0.083000,-0.035427,431.298345,0.296288,1.154227,13837.1
0.031626,80.999913,1.614686,2.056522,0.686006,19.058983,-0.147192,0.095530,49764.256412,0.126905,0.997136,13838.3
0.008960,12.954786,1.594713,2.038735,0.910446,34.799741,0.102154,0.003616,1111.135768,0.683369,0.620806,13838.3
0.018528,82.060313,1.524800,2.130885,0.902554,32.654682,0.102940,0.038166,3784.856170,0.436310,1.132281,13838.7
0.019972,51.755854,1.608738,1.989375,0.883287,33.056779,-0.037217,0.046869,280.028523,0.292486,0.998947,13839
0.006210,4.922283,1.577889,2.074728,0.946659,42.166965,-0.167427,0.097776,9606.001281,0.439082,1.250876,13839.3
0.034597,57.412893,1.566569,2.086471,0.860271,35.969084,0.020110,-0.095555,106552.127875,0.751765,1.102294,13839.3
0.027669,2.163550,1.626209,1.971421,0.772603,10.880806,-0.107397,0.175850,40486.478504,0.853900,1.582310,13839.7
0.027705,53.742822,1.596075,1.996118,0.818162,27.759198,-0.103427,-0.028370,29.133393,0.414884,1.505321,13840.5
0.031317,85.653636,1.623209,2.039746,0.923849,26.241437,-0.163835,0.000719,185952.624234,0.435463,1.423634,13842
0.019826,49.193300,1.629069,2.183625,0.819449,8.864646,0.017894,-0.169651,2716.945703,0.855625,0.935869,13843
0.010148,63.206920,1.547806,2.122875,0.983248,52.252504,0.071559,-0.062248,46810.501584,0.710753,0.062308,13843.3
0.014732,46.767520,1.583854,1.988938,0.961633,55.998606,0.011268,0.075860,13413.194097,0.669448,1.018343,13844
0.013634,52.327573,1.565522,2.121266,0.849255,65.057815,0.056345,0.061979,26659.825570,0.610242,0.072584,13844.2
0.034089,69.755653,1.591237,2.106812,0.863470,88.115207,-0.197440,0.011515,19681.985924,0.678647,0.513041,13845.4
0.008959,29.358190,1.622148,2.149531,0.931282,10.711364,-0.079229,0.183736,37201.279633,0.568742,0.961852,13846.2
0.030732,29.215815,1.603210,2.105668,0.799432,27.183377,0.078638,0.002621,1377.683217,0.384875,0.304422,13846.2
0.017798,74.557742,1.564365,2.154020,0.858002,11.503212,0.157598,0.133528,12714.594669,0.368325,0.896651,13847.1
0.013470,66.825960,1.631279,2.102672,0.970114,4.218234,0.022739,0.063761,76710.500443,0.635416,1.011616,13849
0.011446,82.578411,1.565992,2.055588,0.916647,60.750563,-0.170216,0.091703,2349.839265,0.865965,1.521255,13850.1
0.017198,61.277338,1.564069,1.847472,0.771131,15.161455,0.072119,0.056793,160300.873305,0.435659,0.295189,13851
0.013406,75.901505,1.478246,2.058769,0.776664,18.586843,-0.019668,0.041033,6396.219622,0.650856,1.011331,13851.3
0.014411,5.987755,1.646595,1.978422,0.785510,22.583779,-0.062553,-0.018086,25674.421241,0.195791,0.280459,13857.7
0.020501,70.649947,1.523620,1.869643,0.883270,34.157589,-0.076523,-0.050767,32922.526983,0.866992,0.807260,13858.3
0.018120,59.322399,1.630675,2.014056,0.955543,15.683120,-0.170893,0.096873,24164.515517,0.593890,1.665044,13858.9
0.029093,67.508886,1.620732,2.126195,0.844622,2.214001,-0.155399,-0.102924,19093.713753,0.848860,0.880670,13859.9
0.020282,63.259471,1.553194,1.989411,0.814700,41.367388,-0.106140,-0.155533,1957.726783,0.643352,1.654840,13861.9
0.005220,81.301396,1.540023,1.882694,0.868405,45.026201,-0.053515,0.024933,35632.207377,0.264805,1.081486,13863.1
0.013234,29.915414,1.533913,2.081299,0.761952,3.657819,0.066661,0.093550,17524.171073,0.343963,0.856007,13864.7
0.035435,64.267910,1.619536,2.143958,0.806740,49.777072,0.095982,-0.119404,4271.831058,0.472288,0.355087,13865.3
0.039146,35.852818,1.623195,2.002323,0.799775,1.005087,0.025570,-0.089517,464.473100,0.722406,0.522448,13866.6
0.034120,19.165555,1.593077,2.194085,0.842369,5.054966,-0.014164,0.089777,16303.276601,0.132965,0.556250,13866.7
0.027722,50.382351,1.545523,2.197600,0.807011,25.366968,0.040569,0.065464,136344.256048,0.302629,0.218059,13868.7
0.025852,34.274130,1.634152,2.012926,0.885196,31.405409,-0.134672,-0.047488,3470.211649,0.880462,0.130017,13869.5
0.028463,85.358353,1.597055,1.957417,0.733788,27.094245,-0.133805,-0.008748,3112.482079,0.432914,0.062019,13872
0.007059,63.191311,1.591771,2.118079,0.804120,42.068729,-0.134391,-0.144969,3914.652756,0.714780,0.582232,13872.8
0.013270,17.875895,1.602156,1.929308,0.938019,35.801965,-0.169409,0.128005,2075.019702,0.562607,0.378464,13873.1
0.027717,46.769564,1.569106,1.918611,0.896143,49.893848,-0.054202,-0.171224,6998.044300,0.237156,0.839090,13876.1
0.035364,58.073628,1.610579,2.128870,0.864811,83.268638,-0.017862,0.008017,4896.405881,0.379977,0.267353,13876.1
0.026640,78.835294,1.534209,1.990757,0.944283,25.282275,0.041259,-0.030938,428.058608,0.756863,1.256864,13876.3
0.033335,75.150535,1.598488,2.111151,0.853545,49.914466,0.006914,-0.191048,1844.239509,0.364868,1.195050,13879.9
0.036890,62.579178,1.562989,2.120589,0.946476,39.114903,-0.046358,0.041191,114432.394927,0.342339,0.964011,13880.7
0.016797,74.389265,1.587487,2.093953,0.773656,25.441241,0.110564,-0.088999,14857.402533,0.492392,1.253038,13881.9
0.014190,70.949128,1.566164,2.154101,0.970054,77.667159,-0.146991,-0.124818,2319.378362,0.579424,1.319024,13886.2
0.024111,58.890694,1.505818,1.978332,0.730249,37.072080,-0.023133,-0.136864,6549.501451,0.248799,0.708182,13887.3
0.019381,62.982582,1.544358,2.113927,0.880548,17.737897,-0.094087,0.061157,58672.848175,0.696312,1.538718,13887.4
0.020674,70.002759,1.579193,2.000532,0.895124,71.382834,-0.093686,0.030946,11489.830449,0.070987,1.057795,13888.8
0.023151,13.913673,1.650545,2.014328,0.714443,19.274642,-0.061409,0.069597,7945.702148,0.844304,1.291405,13889.6
0.012226,70.143832,1.543877,2.072239,0.883549,7.872970,0.064159,0.057499,3288.584748,0.882765,1.754234,13889.9
0.037542,82.809853,1.616607,2.183118,0.900426,40.911883,0.081306,0.035798,1001.913009,0.464698,0.619001,13892
0.009969,66.861124,1.597745,2.158050,0.925648,15.100907,0.075526,-0.186031,45830.270706,0.383996,0.421679,13893.7
0.029089,75.663911,1.538352,2.140269,0.776606,14.926719,-0.000262,0.161533,113009.954827,0.677688,1.193827,13893.8
0.017798,70.091091,1.620871,2.087780,0.978115,66.707922,-0.038946,0.120793,619.636301,0.683215,1.318304,13894.3
0.022525,85.318877,1.548754,2.152014,0.794019,32.933491,-0.064577,0.070558,369257.300505,0.462301,0.897588,13895.5
0.018536,49.631827,1.612438,1.966384,0.714458,36.041441,-0.132688,0.125164,20209.701107,0.190918,0.778166,13896.5
0.033412,39.650032,1.616394,2.025881,0.844680,27.863683,-0.109706,0.185391,7761.456320,0.794212,1.315600,13898.6
0.006440,51.980861,1.583805,2.073745,0.838365,31.390627,0.027323,0.146484,25036.418554,0.748047,1.580180,13900.6
0.022756,40.373742,1.612647,2.050144,0.872248,11.561325,-0.130686,0.042171,181000.861704,0.357017,1.468861,13902.2
0.031166,79.185093,1.606599,1.983512,0.907609,45.527982,-0.072690,0.166689,117748.723832,0.725521,1.013945,13902.9
0.019187,75.468195,1.607583,2.051386,0.893956,67.831142,-0.117100,-0.109019,26015.581283,0.840862,0.543772,13902.9
0.012615,22.074728,1.595215,2.170905,0.840829,20.895618,-0.040633,0.143945,932.141784,0.533743,0.520684,13904
0.011024,35.657706,1.565576,2.076788,0.901591,15.342398,0.022920,-0.050195,22495.190199,0.405215,1.350938,13904.7
0.032470,62.578194,1.581756,1.858583,0.963785,59.303637,0.084038,-0.051672,2046.846923,0.554978,1.542632,13905.9
0.015895,53.428384,1.611305,2.109405,0.960633,40.013271,0.051037,0.109504,6587.778089,0.488167,1.355428,13907
0.013217,53.117774,1.561722,2.153039,0.828060,21.353805,-0.085215,-0.005892,1330.256057,0.578150,0.098410,13907.5
0.005553,50.018564,1.621247,1.970347,0.893251,18.857470,-0.083151,0.175544,76436.371001,0.509819,1.204319,13909.5
0.034252,26.791410,1.594304,2.197256,0.763898,9.939784,-0.083086,-0.053096,413.142037,0.501180,1.003104,13911.7
0.009424,34.302380,1.568257,1.920866,0.885258,46.615927,-0.098197,-0.003647,5888.024472,0.206684,0.083048,13911.9
0.008579,60.277318,1.603538,2.147111,0.943987,32.454237,-0.083795,-0.096828,9176.810764,0.241742,1.433201,13914.5
0.034713,38.628298,1.611482,1.801518,0.929716,15.954469,-0.071236,0.096107,4103.953186,0.273722,0.596166,13915.5
0.021349,64.376877,1.539000,2.104063,0.852456,6.746464,-0.170725,0.045565,7828.612078,0.741131,1.191666,13916
0.027174,40.755351,1.544953,2.141467,0.686481,6.303262,-0.163070,0.124122,1213.072394,0.684340,1.861904,13916.4
0.023647,1.464206,1.616794,1.945568,0.829645,6.789448,-0.058302,0.172010,133.456410,0.440799,1.485900,13917.1
0.033711,56.374467,1.600035,2.128414,0.906511,47.631025,-0.172037,-0.092011,52800.827922,0.662809,0.235699,13917.7
0.018172,39.981674,1.565241,2.077372,0.891075,6.261042,-0.056548,-0.166533,7880.373043,0.529489,0.855926,13921.1
0.025612,74.550389,1.617628,2.176813,0.944584,71.543983,-0.056568,-0.100278,2546.278598,0.886903,0.806945,13921.7
0.026700,77.162633,1.514187,2.127274,0.700974,26.539333,-0.038550,0.159452,58946.569263,0.806012,1.346870,13921.8
0.036653,3.971990,1.590089,1.934621,0.711808,8.408947,-0.106139,-0.047768,73.531029,0.674523,0.904508,13923.3
0.021644,49.441968,1.605972,1.891686,0.672493,19.132360,-0.053165,0.114440,423.822756,0.668656,0.941178,13925.3
0.015158,66.716739,1.572150,1.982258,0.939011,10.538262,-0.092117,0.012837,249.179822,0.527638,1.471116,13925.4
0.019244,12.314114,1.527857,2.073259,0.806334,15.144349,-0.064313,-0.130339,18533.932680,0.863865,0.288321,13926.1
0.011736,56.518929,1.503920,1.985398,0.774849,18.273561,-0.143953,0.049910,9589.986989,0.392409,1.527051,13926.9
0.024227,85.698729,1.613127,2.125583,0.952724,15.002072,-0.134194,0.015718,118681.074200,0.465726,1.500928,13927.6
0.022868,12.939505,1.579362,2.085712,0.820363,4.365426,0.093140,-0.051071,18166.591397,0.123546,0.976332,13928.3
0.008303,79.455979,1.562200,2.126374,0.887372,0.274198,-0.160853,-0.013318,497.932036,0.847640,2.010589,13928.4
