0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-SIE-theta_E,1-galaxy-mass-0-SIE-q,1-galaxy-mass-0-SIE-phi,1-galaxy-mass-0-SIE-center_x,1-galaxy-mass-0-SIE-center_y,3-galaxy-light-0-IrregularGrid-lambda,3-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-mass-0-PixelatedRegularGridPotential-lambda,2-galaxy-mass-0-PixelatedRegularGridPotential-l_corr,probability_weights
0.034074,-42.247513,0.996054,0.794945,45.214195,-0.045918,0.043837,24.651029,0.411062,22098.774324,0.332439,9.03647e-14
0.039412,-36.566169,0.989934,0.803574,44.109036,-0.048489,0.034331,64.464991,0.155961,18463.205947,0.405311,9.42596e-14
0.040564,-40.906195,1.000252,0.774456,45.449617,-0.059727,0.029921,61.175869,0.301428,9492.305801,0.381030,9.55132e-14
0.042370,-41.670098,0.994946,0.813169,46.804814,-0.052730,0.037066,22.317060,0.506621,93578.468389,0.138130,9.6413e-14
0.041275,-47.999614,0.999603,0.784916,49.433825,-0.054200,0.021971,88.031964,0.121552,12032.128816,0.360888,1.11499e-13
0.028943,-42.264413,1.003604,0.748353,45.865248,-0.067416,0.041243,49.152946,0.303463,40621.516488,0.115295,1.10436e-13
0.041331,-42.270391,0.995236,0.815466,46.159346,-0.051945,0.037990,31.458155,0.301222,39581.761775,0.193503,1.16032e-13
0.040822,-47.222128,0.997144,0.793686,49.353692,-0.048193,0.027920,20.593781,0.647412,28463.369908,0.299604,1.15726e-13
0.031089,-42.730550,0.996898,0.776604,45.741774,-0.052280,0.037831,21.224149,0.528756,43271.542262,0.166092,1.14798e-13
0.030922,-40.705071,1.006331,0.758934,46.214347,-0.051188,0.024540,77.787972,0.175413,10810.914920,0.535610,1.13843e-13
0.034290,-35.012533,0.999653,0.758158,41.673562,-0.060043,0.028627,78.042337,0.181218,67029.585914,0.144397,1.12735e-13
0.026214,-36.497118,1.002898,0.734028,44.335749,-0.062148,0.030941,91.814888,0.164245,25453.577471,0.283511,1.15356e-13
0.045716,-51.112797,0.989689,0.820081,52.595395,-0.044511,0.041374,77.712205,0.110495,21826.262574,0.398924,1.2393e-13
0.033476,-52.966184,0.998488,0.773471,50.893437,-0.056152,0.044560,41.011607,0.223691,11560.566296,0.454661,1.30435e-13
0.031563,-36.277107,1.001273,0.750935,43.889293,-0.062350,0.028659,51.386270,0.222890,14416.671425,0.213384,1.29882e-13
0.042640,-42.304266,0.995354,0.808866,46.245806,-0.051165,0.033005,95.764218,0.149390,6166.627912,0.582539,1.31959e-13
0.035494,-42.039293,0.992938,0.794943,44.257306,-0.046622,0.041924,25.775537,0.359829,23481.318636,0.454859,1.33932e-13
0.034934,-40.347055,1.006242,0.778223,45.133237,-0.048415,0.017225,87.258097,0.153425,11455.062332,0.599954,1.35001e-13
0.040023,-42.029129,0.999351,0.796156,46.043719,-0.056802,0.038325,93.887341,0.093918,35143.697870,0.241468,1.34543e-13
0.039070,-46.260961,0.990088,0.812999,49.324576,-0.052615,0.042956,75.303406,0.138841,12498.463760,0.485883,1.40817e-13
0.034024,-44.632928,1.003668,0.768774,46.881042,-0.053740,0.030116,60.354933,0.165010,77371.609865,0.116290,1.41403e-13
0.033282,-43.490761,1.002831,0.762719,46.065824,-0.051693,0.027099,77.054325,0.272887,29147.187558,0.239293,1.52631e-13
0.038418,-49.114801,0.997988,0.800019,49.411837,-0.044822,0.029430,90.964539,0.105144,38460.541834,0.360872,1.51657e-13
0.043261,-44.563324,0.996714,0.809724,48.868518,-0.052213,0.028194,25.246554,0.519666,11686.849131,0.400528,1.58145e-13
0.042571,-49.098987,0.995638,0.788146,50.590049,-0.052045,0.026880,90.927905,0.123938,26771.212043,0.219159,1.75638e-13
0.039630,-41.635370,0.996430,0.799952,46.135535,-0.049523,0.028300,69.329161,0.177632,12685.350778,0.277738,1.8945e-13
0.045473,-39.794060,0.986417,0.828307,42.968974,-0.048266,0.047218,101.814584,0.085483,11613.836233,0.420601,1.95481e-13
0.042701,-41.450986,0.994985,0.818791,44.964576,-0.050801,0.036609,47.689056,0.252182,14392.125318,0.368384,1.942e-13
0.036094,-44.170906,0.995900,0.799100,46.651760,-0.043021,0.033467,94.522199,0.075838,11321.748100,0.957847,2.07746e-13
0.042106,-43.060877,0.999792,0.816563,45.675355,-0.054640,0.035748,33.980090,0.298223,13282.165058,0.410800,2.08983e-13
0.038902,-40.739827,1.002375,0.784225,44.711147,-0.055606,0.023562,125.447210,0.099299,15336.070422,0.467102,2.17015e-13
0.041161,-43.660268,0.990449,0.810303,45.643023,-0.048558,0.046508,59.506194,0.182369,14584.972911,0.489629,2.26608e-13
0.033879,-46.658739,0.996402,0.786139,48.357446,-0.049983,0.037197,47.312796,0.230536,20014.761136,0.240471,2.32254e-13
0.035710,-45.225152,0.996789,0.786431,45.868606,-0.051809,0.039192,137.896078,0.072361,22135.669514,0.307713,2.5365e-13
0.029272,-39.995364,1.000774,0.742477,45.120260,-0.060408,0.034145,117.349545,0.137983,21106.484689,0.286804,2.56233e-13
0.036066,-41.048282,0.993707,0.798741,45.004763,-0.048011,0.042438,25.923724,0.535754,6620.896797,0.775398,2.73026e-13
0.036440,-43.253953,0.998727,0.770987,45.329805,-0.055253,0.027789,74.806049,0.208892,21977.017007,0.208592,2.78997e-13
0.040135,-49.431405,0.999604,0.798615,50.554308,-0.046999,0.030757,58.561391,0.201254,28190.327060,0.437273,2.91376e-13
0.035478,-39.541753,1.003191,0.768832,45.467928,-0.058113,0.029532,96.618517,0.099444,21876.056267,0.373870,3.13831e-13
0.029735,-45.324361,0.997423,0.769493,47.169013,-0.054771,0.040350,125.385544,0.089899,11533.892252,0.400319,3.45466e-13
0.028194,-39.112819,1.004858,0.735888,45.914485,-0.063254,0.031013,89.493988,0.129940,67546.234586,0.145883,3.50542e-13
0.036743,-37.854552,1.002230,0.770326,44.205116,-0.063747,0.029825,120.866126,0.114355,35330.018037,0.089716,3.56574e-13
0.034326,-38.172592,1.004793,0.768254,44.338772,-0.056651,0.026402,65.166141,0.248688,7382.107898,0.321635,3.78009e-13
0.038672,-40.057710,0.993562,0.805370,44.115262,-0.047484,0.042822,79.610124,0.109804,16275.533002,0.638242,3.97405e-13
0.038771,-40.660337,0.997603,0.802270,45.397826,-0.055145,0.033423,90.167009,0.132982,29590.391161,0.393466,4.22836e-13
0.045298,-43.104882,0.995567,0.817719,46.778367,-0.058186,0.039409,67.012906,0.150652,38979.860078,0.273120,4.20879e-13
0.045153,-43.915774,0.993117,0.817380,48.064900,-0.048119,0.036324,45.664224,0.291747,15534.725545,0.408430,4.35977e-13
0.024902,-50.153591,1.000832,0.756512,49.885708,-0.045189,0.030678,56.349755,0.173532,10894.749680,0.442516,4.44453e-13
0.043291,-41.177659,0.995298,0.815549,46.062347,-0.048962,0.033020,79.912715,0.091505,10711.661263,0.881448,4.42219e-13
0.036047,-50.027233,0.994477,0.788274,50.616358,-0.049652,0.037640,79.857602,0.204531,18337.222270,0.345362,4.44215e-13
0.038504,-42.303619,1.001199,0.774511,45.710556,-0.049526,0.019865,100.231055,0.105763,51529.731276,0.081266,4.86444e-13
0.030079,-48.924369,0.995199,0.783974,48.027211,-0.046450,0.032514,12.846519,0.785003,21042.030036,0.437166,4.81989e-13
0.023887,-47.229759,0.999911,0.759181,48.317735,-0.042583,0.030916,22.930936,0.581064,14185.913431,0.561388,5.08371e-13
0.031242,-48.864408,0.996284,0.780070,49.787322,-0.045064,0.034509,42.780462,0.257834,15358.840044,0.330954,5.84242e-13
0.034440,-49.968243,0.996473,0.793778,48.593694,-0.043636,0.030085,52.790649,0.132620,22772.166803,0.422225,6.62419e-13
0.045805,-43.981024,0.994171,0.825431,48.903067,-0.046885,0.038792,48.838815,0.316208,6908.731149,0.598946,6.83175e-13
0.033223,-46.346257,0.998103,0.773233,46.437375,-0.054646,0.039851,89.040566,0.177841,54789.892905,0.145862,6.77465e-13
0.043940,-41.967353,0.997265,0.819543,44.592998,-0.056013,0.041178,77.527902,0.115047,128006.242772,0.126424,6.9037e-13
0.044300,-42.133965,0.995895,0.792346,47.101062,-0.056793,0.022807,50.788582,0.280212,22675.035467,0.242823,7.30419e-13
0.040713,-42.001726,1.003036,0.783963,45.895712,-0.052574,0.023784,57.948674,0.288991,11057.574179,0.278800,7.68281e-13
0.035463,-43.968534,1.000119,0.782367,47.444335,-0.057762,0.041918,68.534262,0.148990,18317.065882,0.216141,7.66323e-13
0.034360,-43.581086,0.994564,0.788300,46.410837,-0.047226,0.035002,14.101002,0.789943,15045.345346,0.526157,7.75534e-13
0.029523,-48.409228,0.999477,0.770192,48.621838,-0.046611,0.029873,92.842024,0.130658,10602.745993,0.507260,8.03607e-13
0.039199,-44.011804,0.998003,0.795463,47.472399,-0.049295,0.031138,33.707948,0.441882,31477.807653,0.182140,8.69342e-13
0.042057,-41.204329,1.000934,0.794534,46.489794,-0.052687,0.027412,30.381575,0.333438,9115.642206,0.380740,9.20084e-13
0.047827,-48.627111,0.994735,0.819862,50.823524,-0.055075,0.033731,71.066211,0.119784,10766.427876,0.423304,9.39449e-13
0.046054,-47.521627,0.999184,0.802293,50.428124,-0.055874,0.028172,59.926623,0.234606,25985.573370,0.235974,1.0037e-12
0.034710,-46.397044,1.000795,0.766557,48.700173,-0.053359,0.027892,70.517184,0.109876,23045.217231,0.232158,1.00647e-12
0.039993,-35.905400,0.999687,0.773541,41.686725,-0.054449,0.022963,69.819649,0.237163,27836.056693,0.189215,1.00938e-12
0.031614,-46.628822,0.996070,0.779239,47.412425,-0.048118,0.039572,72.774768,0.193424,17771.014032,0.247478,1.00191e-12
0.040435,-45.202668,0.992152,0.818453,48.956366,-0.049307,0.038690,17.652660,0.727304,14460.634253,0.412258,1.05568e-12
0.035117,-38.754045,0.998088,0.787005,44.049188,-0.055517,0.032708,53.441407,0.153963,99864.186557,0.142946,1.31003e-12
0.026117,-40.514748,1.005173,0.743400,46.358856,-0.063281,0.030810,118.566284,0.107501,17782.340589,0.422853,1.47757e-12
0.044477,-43.536930,0.994632,0.816373,48.266663,-0.053157,0.034365,54.151317,0.204269,8080.791308,0.847586,1.55614e-12
0.035363,-47.945965,0.999134,0.776286,49.048946,-0.050632,0.038252,88.242694,0.102898,52533.620024,0.183996,1.73956e-12
0.033782,-35.702035,1.005168,0.745656,43.453939,-0.058418,0.024065,67.253596,0.261628,37049.385086,0.176548,1.76495e-12
0.035336,-48.721060,0.993265,0.793250,48.795326,-0.048258,0.035872,82.217159,0.154425,22851.206977,0.265534,1.76078e-12
0.032522,-51.631582,1.000668,0.751139,51.337043,-0.053462,0.023948,30.836582,0.379635,23530.014348,0.252335,1.74849e-12
0.039237,-41.485863,1.002119,0.767157,47.220932,-0.058145,0.028614,73.555292,0.209456,32683.284631,0.094162,1.89075e-12
0.040090,-40.426053,1.000894,0.778166,45.138841,-0.053385,0.023486,53.740864,0.243381,27317.268318,0.386678,1.92585e-12
0.032325,-35.803004,1.005357,0.755264,42.919379,-0.054544,0.024122,85.031728,0.153819,62206.734115,0.124259,2.00857e-12
0.040339,-43.447569,0.998630,0.801249,47.216624,-0.048926,0.027745,38.854558,0.317293,19490.419504,0.284979,2.16511e-12
0.050716,-48.318193,0.992712,0.822455,51.312990,-0.056658,0.029592,72.858116,0.203432,15194.436377,0.290151,2.19197e-12
0.045175,-43.421733,0.998690,0.804978,46.690130,-0.057826,0.021630,60.085544,0.169070,17543.794272,0.260987,2.30706e-12
0.029067,-47.745165,1.001833,0.758052,49.722641,-0.055492,0.033169,24.397345,0.591830,21472.763488,0.372244,2.35128e-12
0.033882,-47.795183,0.993033,0.789433,49.803770,-0.049223,0.038088,123.052353,0.092761,10970.372077,0.706859,2.46418e-12
0.041719,-39.589914,1.000386,0.783010,44.648163,-0.058033,0.027521,43.438523,0.323543,37844.938120,0.188791,2.7071e-12
0.036664,-42.778769,1.003263,0.773033,45.456483,-0.048501,0.020946,125.926116,0.136088,6809.771018,0.530990,2.87102e-12
0.038025,-49.654765,0.996342,0.795305,50.668102,-0.044198,0.033351,72.977559,0.162827,21636.690117,0.270670,2.89164e-12
0.042863,-43.280181,0.995702,0.814193,47.535960,-0.053218,0.035119,82.874720,0.074356,39772.356524,0.237978,3.26106e-12
0.034607,-40.541184,0.996458,0.789942,44.884784,-0.048374,0.030479,29.750089,0.331629,13448.882406,0.615360,3.41463e-12
0.037591,-40.255846,0.998630,0.781601,45.297570,-0.059648,0.033012,136.439194,0.096521,17118.500134,0.242189,3.38094e-12
0.033867,-47.722203,1.005971,0.771583,49.298426,-0.053977,0.028899,85.846350,0.136754,6568.537181,0.457867,3.40383e-12
0.038222,-45.140258,1.003837,0.781354,48.137806,-0.056820,0.027956,24.720919,0.391570,17142.410466,0.276498,3.4188e-12
0.041525,-44.954106,0.993284,0.814169,48.659289,-0.051271,0.034302,119.874882,0.102039,19135.542576,0.240549,3.59333e-12
0.032586,-44.951107,1.006270,0.762997,46.877945,-0.048351,0.021505,52.851088,0.260331,28249.536778,0.260066,3.6025e-12
0.031504,-38.711505,1.003254,0.754963,44.143137,-0.055198,0.028954,13.373435,0.708678,12833.639210,0.348922,3.56942e-12
0.036991,-43.345578,1.001979,0.776266,46.453780,-0.052499,0.028526,18.980187,0.933139,33796.783221,0.180512,3.57038e-12
0.025230,-43.865924,1.000338,0.761303,47.785298,-0.046558,0.031756,38.721695,0.226782,24869.013877,0.336514,4.02947e-12
0.031538,-45.572578,1.003296,0.753210,48.355894,-0.056480,0.033103,82.846740,0.104311,47736.626256,0.125136,4.05711e-12
0.037658,-45.338169,1.000671,0.772195,48.398050,-0.050992,0.024881,114.580864,0.087892,42685.912437,0.168680,4.15359e-12
0.047906,-45.794591,0.995589,0.828945,50.196739,-0.048125,0.035907,41.516273,0.234859,23412.307101,0.327892,4.54597e-12
0.026603,-41.070865,1.003047,0.743857,46.333455,-0.062369,0.031299,52.173796,0.394082,11806.774268,0.335008,4.59362e-12
0.051309,-43.089826,0.993277,0.839299,46.352640,-0.045574,0.034072,54.049596,0.189176,19197.006836,0.270083,4.62451e-12
0.030505,-44.463845,1.000821,0.754585,47.347285,-0.062876,0.034330,12.657829,0.966866,15219.081469,0.274976,5.53899e-12
0.030864,-42.063270,1.004664,0.752109,46.032444,-0.054742,0.028612,35.060666,0.304420,9478.778946,0.603728,5.51854e-12
0.037849,-53.163245,0.993197,0.794535,52.030684,-0.043710,0.032801,73.908333,0.136969,12136.580876,0.690031,5.80615e-12
0.034128,-42.645639,1.000920,0.771909,46.190750,-0.057026,0.032498,62.304322,0.176140,18852.763402,0.247773,5.87185e-12
0.031793,-41.594197,1.004619,0.753001,46.067538,-0.059241,0.031490,127.287429,0.118454,6399.985362,0.630365,5.97214e-12
0.023946,-47.667874,1.001636,0.754505,48.099712,-0.046046,0.029906,77.020225,0.133521,26105.810880,0.261363,6.68849e-12
0.038378,-44.270380,1.001609,0.789879,46.662610,-0.054493,0.029073,62.828942,0.185450,21155.781080,0.332532,6.86528e-12
0.042521,-46.254908,0.995535,0.801789,49.918508,-0.049052,0.032782,118.465385,0.104606,16807.094865,0.415415,6.87499e-12
0.035617,-48.337255,0.994752,0.791039,47.642967,-0.046821,0.037298,81.191682,0.142147,14121.859964,0.311295,7.02319e-12
0.036830,-46.621186,0.994878,0.802501,47.906269,-0.049773,0.046664,64.364604,0.173084,24591.154763,0.290338,6.96418e-12
0.028809,-46.611695,1.005377,0.746899,48.385513,-0.055613,0.027775,43.070239,0.275209,35694.736629,0.155244,7.08808e-12
0.038346,-47.042109,0.993174,0.807025,49.478926,-0.046707,0.040099,76.924539,0.075334,32836.408982,0.287183,7.20426e-12
0.035208,-41.083072,1.003229,0.773414,46.424460,-0.056034,0.028354,31.212536,0.377317,19714.508878,0.464088,7.70619e-12
0.048961,-47.673458,0.987429,0.833871,48.889495,-0.048253,0.038942,97.354164,0.107658,23201.227997,0.212911,7.82991e-12
0.031759,-46.388300,0.998405,0.785532,46.159699,-0.047298,0.040000,93.155702,0.106490,30629.393202,0.388890,7.9914e-12
0.034272,-39.667234,1.001130,0.766343,44.840234,-0.051870,0.023227,76.749616,0.110348,61048.633475,0.189309,8.02906e-12
0.035771,-48.305367,0.995608,0.797404,49.779319,-0.043433,0.032401,84.783943,0.123884,21468.784078,0.342275,9.02631e-12
0.038825,-46.054220,1.000906,0.777064,47.846090,-0.054600,0.024624,27.675143,0.335168,74232.432836,0.086104,9.08877e-12
0.037785,-41.368755,1.000135,0.777295,45.637646,-0.056784,0.031160,40.687215,0.396918,16200.206894,0.295300,9.22407e-12
0.043560,-46.082823,0.997826,0.784289,49.908262,-0.059979,0.024393,57.866808,0.170950,35405.161931,0.194754,9.64598e-12
0.033356,-44.158532,1.002854,0.754219,47.225829,-0.058601,0.031881,96.874136,0.112489,7634.410024,0.371696,9.59426e-12
0.040822,-41.161205,0.996323,0.806315,45.111972,-0.053583,0.037477,50.822801,0.232891,35381.664050,0.169712,9.58234e-12
0.030909,-44.223197,0.994186,0.782543,48.240054,-0.046670,0.034635,75.284051,0.120366,12733.559010,0.557788,9.68223e-12
0.032591,-38.649829,1.003845,0.758713,45.038806,-0.055083,0.027603,47.536345,0.352156,20087.007138,0.309659,1.01111e-11
0.038390,-51.261684,0.995952,0.796939,50.993820,-0.055979,0.045050,67.550929,0.117693,23429.618379,0.294390,1.12865e-11
0.036083,-49.123334,1.001076,0.756573,50.654962,-0.057076,0.030553,39.795635,0.259435,28805.712657,0.189898,1.15027e-11
0.040727,-38.964259,1.003019,0.795400,43.123713,-0.053944,0.029413,52.504861,0.287125,7599.645113,0.401101,1.20113e-11
0.034246,-41.204238,1.002290,0.765407,45.259277,-0.056891,0.023649,63.353770,0.193650,29486.532643,0.233115,1.20349e-11
0.034908,-45.075383,1.002869,0.763955,47.915095,-0.052839,0.026546,32.721700,0.475451,44179.545710,0.188249,1.22492e-11
0.039784,-41.179775,1.003379,0.781017,45.425630,-0.050268,0.021624,61.659272,0.191341,24028.943604,0.198242,1.2731e-11
0.036766,-41.955783,1.003681,0.773595,45.949719,-0.059521,0.030756,61.405800,0.239196,5707.498548,0.357562,1.32905e-11
0.042494,-43.989651,1.000141,0.786398,46.945924,-0.056854,0.026558,36.092821,0.438684,14049.050419,0.352098,1.38258e-11
0.034594,-42.354597,1.001825,0.765647,46.255323,-0.053837,0.027215,108.580092,0.087298,20414.737419,0.455370,1.42514e-11
0.033952,-45.689921,1.002175,0.772874,47.366247,-0.052743,0.030104,37.487149,0.253897,59071.113163,0.216053,1.42756e-11
0.042580,-43.449650,0.995840,0.810779,46.488258,-0.052353,0.034737,43.869823,0.219013,83056.810812,0.084739,1.41712e-11
0.031828,-41.577415,1.005485,0.771081,46.046294,-0.054489,0.029683,54.243312,0.195102,15716.233983,0.349770,1.41464e-11
0.035128,-42.309820,1.002795,0.764875,46.396105,-0.056313,0.025293,116.755755,0.111451,10904.421711,0.223769,1.51979e-11
0.040510,-44.345209,0.992823,0.810298,49.526344,-0.048182,0.041246,41.130748,0.246206,13998.115026,0.371676,1.58231e-11
0.035886,-47.117543,0.996013,0.800651,48.654941,-0.044961,0.029580,48.452227,0.238040,12498.422098,0.514701,1.59851e-11
0.039724,-43.350142,0.993948,0.801796,47.083009,-0.047610,0.032152,13.672009,0.891768,19691.058579,0.351749,1.65101e-11
0.033579,-49.510237,0.998241,0.789255,50.203854,-0.041616,0.032207,98.087370,0.074752,14566.400407,0.515309,1.70387e-11
0.036264,-42.245632,0.998862,0.786973,47.141130,-0.051198,0.034735,74.392641,0.156118,21374.630278,0.249529,1.7796e-11
0.032396,-41.826575,1.001552,0.755643,46.114538,-0.065343,0.035261,45.583835,0.196233,56323.693161,0.132957,1.9198e-11
0.036749,-54.364342,0.996485,0.786894,51.810440,-0.053475,0.042722,95.792446,0.090491,21485.005153,0.322868,1.90273e-11
0.041501,-35.397364,1.002762,0.781114,41.242443,-0.056820,0.022589,100.486612,0.138674,15576.950458,0.405842,2.04851e-11
0.041775,-43.489197,0.996041,0.814327,48.045031,-0.045901,0.037835,72.309197,0.165562,31567.568587,0.261219,2.18845e-11
0.043818,-39.832476,0.994664,0.820788,43.928566,-0.046721,0.035573,57.927551,0.200855,11929.382973,0.668400,2.17247e-11
0.034003,-45.109361,0.999579,0.765825,47.809489,-0.057487,0.032318,68.991621,0.131111,48878.463096,0.133805,2.18004e-11
0.026338,-37.294870,1.005923,0.740792,44.376118,-0.059718,0.032197,76.254343,0.159096,18553.241867,0.315817,2.20393e-11
0.031764,-40.082454,0.997255,0.781282,46.428767,-0.050870,0.036743,113.074646,0.088275,9526.036040,0.472043,2.51877e-11
0.033959,-44.440416,0.996190,0.788293,47.072781,-0.045360,0.032495,86.549071,0.102817,14548.439472,0.410089,2.55212e-11
0.035503,-40.862369,1.005273,0.778310,44.722755,-0.051572,0.024360,15.816732,0.954689,9546.986446,0.659563,2.60184e-11
0.038169,-45.834138,0.994738,0.799014,48.243628,-0.050727,0.035132,70.815998,0.110708,64687.440136,0.191131,2.66543e-11
0.039620,-39.896417,1.000860,0.774166,44.570799,-0.059371,0.031377,110.992135,0.130904,11851.132777,0.344334,2.84295e-11
0.037306,-46.349839,0.993961,0.802565,48.972968,-0.045685,0.035008,59.329113,0.133123,27190.878940,0.487666,2.93407e-11
0.035880,-44.579681,1.000820,0.766572,47.913607,-0.062554,0.031136,31.395789,0.433387,51506.098165,0.138332,3.08125e-11
0.040211,-44.484830,1.001238,0.782323,46.492654,-0.050387,0.022152,34.172946,0.433533,6483.603899,0.392387,3.19159e-11
0.036350,-40.614781,1.003601,0.774331,44.556429,-0.051229,0.021644,125.462389,0.099373,55523.319438,0.134638,3.28841e-11
0.041595,-51.119563,0.999721,0.770990,52.236495,-0.057032,0.029132,48.440337,0.171577,19138.984639,0.264792,3.528e-11
0.034035,-35.903841,1.003940,0.752049,43.602765,-0.061832,0.025940,71.898688,0.219301,24493.584415,0.126709,3.50473e-11
0.038318,-40.974312,1.000278,0.772388,46.778887,-0.057801,0.025040,77.614236,0.193632,57771.556706,0.140004,3.52057e-11
0.035989,-42.730868,1.003762,0.777617,45.615962,-0.050586,0.031550,27.661719,0.398617,10913.768544,0.586729,3.55112e-11
0.031333,-49.955654,0.997773,0.778907,48.581135,-0.048806,0.037823,47.162079,0.204870,32221.127705,0.265654,3.62726e-11
0.034441,-46.953695,0.995402,0.791054,48.370035,-0.045001,0.032052,100.283338,0.139561,21316.027732,0.467563,3.70728e-11
0.043102,-43.782304,0.999889,0.786643,46.798447,-0.056738,0.027596,54.914457,0.213166,11846.122010,0.370010,3.67162e-11
0.027571,-43.808641,1.000889,0.771057,47.768413,-0.043194,0.026179,100.269399,0.137473,9012.266924,0.681884,3.74214e-11
0.044036,-41.121057,0.998782,0.795748,45.887589,-0.058110,0.030754,47.281935,0.336148,16244.259705,0.257706,3.88164e-11
0.036835,-43.512130,0.996313,0.796905,47.486457,-0.050876,0.035139,21.521962,0.407805,18140.506828,0.249315,3.91111e-11
0.034417,-37.874163,1.004192,0.755381,45.013907,-0.057518,0.031783,92.694852,0.177695,15821.397463,0.319141,3.94397e-11
0.038249,-42.967030,0.993070,0.804057,45.796943,-0.046903,0.037919,79.173382,0.160324,7596.431625,0.404671,3.98438e-11
0.044791,-47.466379,0.994086,0.810657,49.586338,-0.052899,0.034539,21.515226,0.496311,16395.600305,0.279185,4.20796e-11
0.039951,-36.637496,1.003007,0.780903,42.919741,-0.056599,0.024793,114.765079,0.171680,8259.547985,0.518995,4.36238e-11
0.037161,-52.884044,0.998912,0.757830,51.966442,-0.056005,0.025470,57.929834,0.208667,14275.129038,0.287213,5.09363e-11
0.041774,-45.301342,0.995443,0.802378,48.233183,-0.051578,0.032653,57.242475,0.222388,10595.024899,0.372617,5.04638e-11
0.034286,-39.502079,1.001724,0.762438,44.704537,-0.052755,0.026885,27.248859,0.315182,40814.698818,0.198788,5.36453e-11
0.036775,-51.161445,0.994960,0.792582,49.814215,-0.047785,0.037540,71.599351,0.107801,15309.705394,0.327097,5.50501e-11
0.042639,-42.591297,1.000355,0.789315,46.893328,-0.057219,0.031967,21.775396,0.589525,14989.216112,0.283233,5.50861e-11
0.038404,-48.330467,0.998342,0.778703,49.504427,-0.050898,0.027959,34.167229,0.384326,27667.112468,0.261430,5.77319e-11
0.037363,-47.395522,0.999536,0.795652,48.975436,-0.053695,0.034458,21.590885,0.557812,15559.653429,0.314354,5.81963e-11
0.034520,-37.198659,1.002356,0.762441,42.905693,-0.054739,0.026842,49.364018,0.284072,63994.285668,0.099245,6.60894e-11
0.035022,-35.639384,1.002895,0.768264,43.341125,-0.061408,0.026999,47.508515,0.278740,18608.869624,0.314831,6.74838e-11
0.032859,-42.427010,1.002985,0.760270,46.808836,-0.054738,0.024638,22.875564,0.599790,27713.804360,0.246296,6.71624e-11
0.043425,-45.289163,0.995738,0.811144,48.365654,-0.057265,0.037703,90.851256,0.131637,15027.755528,0.332720,7.05289e-11
0.033940,-43.510585,0.994426,0.789119,48.118117,-0.050826,0.034541,55.174458,0.242596,21340.028616,0.216230,7.07917e-11
0.035583,-45.945145,1.002162,0.767249,47.700777,-0.057661,0.030568,24.965086,0.580730,55767.974696,0.170849,7.21987e-11
0.033295,-43.426392,0.999659,0.756778,46.701502,-0.061311,0.032112,35.021311,0.362448,74069.362235,0.095814,7.41487e-11
0.042145,-47.389033,1.000350,0.790316,50.209551,-0.051581,0.027279,59.804283,0.231526,26407.127529,0.223125,7.73616e-11
0.030831,-46.216311,1.003950,0.753644,47.558513,-0.050640,0.026954,52.707841,0.181514,63710.199642,0.141992,8.11981e-11
0.036205,-42.414721,1.001641,0.778096,46.107306,-0.053570,0.025422,78.329214,0.128881,65650.993098,0.186377,8.06434e-11
0.031329,-46.092559,0.999301,0.767428,47.769809,-0.051346,0.032854,74.369037,0.147466,20994.297863,0.234247,8.25141e-11
0.037540,-49.384440,0.995195,0.789802,50.340262,-0.052382,0.036413,129.389062,0.089454,29075.018885,0.263612,8.412e-11
0.048495,-42.166415,0.996212,0.838078,46.368815,-0.044309,0.040437,52.822433,0.206688,16121.049337,0.434483,8.77558e-11
0.031961,-43.395949,1.000771,0.769999,46.676979,-0.054946,0.032652,128.748938,0.125566,26005.779362,0.292737,8.93755e-11
0.032274,-47.409521,0.994878,0.784150,47.493289,-0.049805,0.043501,89.524340,0.140889,28891.357170,0.242155,1.02359e-10
0.047219,-44.902504,0.993122,0.826583,48.582244,-0.053230,0.036777,72.073798,0.109550,35168.579862,0.261891,1.016e-10
0.040926,-43.891221,0.993684,0.809799,47.673824,-0.050360,0.033992,112.202986,0.137209,14770.002167,0.423548,1.06769e-10
0.042416,-45.211429,0.994457,0.813867,48.782649,-0.052164,0.033534,82.835019,0.120506,15169.455517,0.368064,1.12202e-10
0.030126,-53.695399,0.998406,0.763660,49.626720,-0.048390,0.034348,103.453077,0.100205,34612.716824,0.281604,1.11254e-10
0.035908,-46.987417,1.000686,0.778413,48.424495,-0.052957,0.029090,64.493066,0.197414,18345.715828,0.400963,1.19006e-10
0.042908,-47.271453,0.998566,0.780732,49.696931,-0.057206,0.031665,68.153997,0.156102,17489.362913,0.249056,1.1916e-10
0.032306,-36.941971,1.002307,0.748959,43.691597,-0.059781,0.030465,32.757665,0.295153,14244.144847,0.295452,1.21151e-10
0.033678,-42.590851,1.003478,0.761197,46.185580,-0.056831,0.030590,28.092314,0.582651,13590.958954,0.379369,1.20212e-10
0.040662,-47.134435,0.998817,0.774615,51.115300,-0.055449,0.027097,75.060882,0.156100,14949.289813,0.297379,1.29644e-10
0.030873,-44.929172,0.997427,0.774380,46.455989,-0.051744,0.039330,92.344665,0.115355,33801.458611,0.267723,1.36978e-10
